claim_id,vehicle_id,claim_date,claim_amount,claim_status,component
W34441,V19152,2023-09-03,8870,Approved,Engine
W34442,V17458,2022-06-11,7057,Rejected,Engine
W34443,V11093,2023-06-17,8410,Approved,Transmission
W34444,V12440,2024-09-11,2682,Rejected,Transmission
W34445,V14404,2022-06-15,9851,Approved,Battery
W34446,V13701,2024-07-20,12877,Rejected,Transmission
W34447,V11178,2024-01-16,2229,Approved,Suspension
W34448,V17952,2023-03-30,3604,Rejected,AC
W34449,V16625,2024-04-18,2186,Approved,Transmission
W34450,V19335,2022-04-15,3086,Approved,Engine
W34451,V17986,2022-01-08,4108,Approved,Brake Pad
W34452,V13354,2023-04-05,13547,Approved,Suspension
W34453,V14394,2023-09-28,6484,Approved,Battery
W34454,V12941,2023-03-02,9376,Approved,Brake Pad
W34455,V15353,2022-10-31,14786,Rejected,Engine
W34456,V17972,2022-09-13,9910,Rejected,Battery
W34457,V18782,2024-01-31,11847,Rejected,Brake Pad
W34458,V12796,2022-09-11,10080,Rejected,Battery
W34459,V14687,2022-11-24,10385,Rejected,AC
W34460,V15251,2024-08-02,8504,Rejected,Brake Pad
W34461,V10952,2024-05-13,2381,Rejected,Transmission
W34462,V13871,2023-02-12,6526,Approved,Brake Pad
W34463,V15739,2022-11-14,14613,Approved,Battery
W34464,V10448,2022-06-21,4071,Rejected,Engine
W34465,V17995,2022-09-08,12302,Approved,Transmission
W34466,V19248,2023-11-18,10379,Approved,Suspension
W34467,V15600,2023-11-11,8343,Approved,Engine
W34468,V13845,2023-08-31,1056,Approved,Brake Pad
W34469,V17606,2023-02-24,13804,Approved,Battery
W34470,V15389,2024-04-01,13261,Rejected,AC
W34471,V18475,2023-09-29,3964,Approved,Suspension
W34472,V14573,2024-01-13,3713,Rejected,Engine
W34473,V12451,2023-03-16,7183,Approved,Suspension
W34474,V14305,2024-08-07,9683,Approved,Engine
W34475,V14386,2024-06-22,7305,Approved,Brake Pad
W34476,V12002,2022-04-16,14627,Approved,Suspension
W34477,V14998,2024-01-24,8114,Approved,Transmission
W34478,V14252,2024-04-05,6654,Approved,Brake Pad
W34479,V12213,2024-05-30,4925,Approved,Brake Pad
W34480,V11580,2024-08-19,1755,Rejected,Brake Pad
W34481,V19632,2024-08-13,3208,Rejected,Transmission
W34482,V12817,2023-06-24,6920,Approved,AC
W34483,V13179,2023-10-19,12810,Approved,Transmission
W34484,V14833,2022-09-21,10047,Rejected,AC
W34485,V11670,2022-01-19,7308,Approved,Transmission
W34486,V14593,2023-03-10,12469,Approved,Battery
W34487,V11159,2023-07-03,8104,Approved,Suspension
W34488,V18448,2024-02-07,3566,Approved,AC
W34489,V19274,2023-05-24,13078,Approved,Engine
W34490,V14449,2024-04-01,2419,Rejected,AC
W34491,V12112,2024-01-09,11871,Approved,Brake Pad
W34492,V17134,2023-10-11,9120,Approved,Suspension
W34493,V12346,2022-10-18,14452,Approved,Battery
W34494,V14177,2022-08-20,1373,Approved,Engine
W34495,V14135,2024-07-06,2413,Approved,Battery
W34496,V12183,2024-07-18,8811,Approved,Transmission
W34497,V14040,2023-07-28,12128,Rejected,Battery
W34498,V13824,2022-01-21,4879,Rejected,AC
W34499,V14702,2022-04-18,4173,Approved,Brake Pad
W34500,V16662,2023-06-05,13143,Approved,Engine
W34501,V10160,2022-10-14,10144,Approved,Battery
W34502,V10259,2022-12-10,7961,Approved,Transmission
W34503,V10030,2024-07-16,2036,Approved,Battery
W34504,V10708,2023-02-25,11266,Approved,Battery
W34505,V12623,2023-01-04,2046,Approved,Battery
W34506,V19672,2023-07-31,10447,Approved,Battery
W34507,V14212,2022-02-10,14880,Rejected,AC
W34508,V14546,2022-03-12,10863,Approved,Battery
W34509,V12044,2024-07-24,10849,Approved,Transmission
W34510,V16787,2023-09-28,6212,Approved,Transmission
W34511,V15747,2022-08-29,8257,Rejected,Brake Pad
W34512,V14417,2024-06-13,9818,Approved,Battery
W34513,V15112,2024-09-09,12557,Approved,Transmission
W34514,V13442,2024-05-29,1173,Approved,Engine
W34515,V12865,2023-03-09,8930,Approved,Transmission
W34516,V15032,2022-03-05,5487,Rejected,Brake Pad
W34517,V17701,2022-07-17,9186,Approved,Suspension
W34518,V14962,2023-05-12,8441,Approved,Engine
W34519,V13454,2022-12-26,10592,Approved,Battery
W34520,V15276,2023-03-11,10229,Rejected,Battery
W34521,V12805,2022-08-03,8990,Approved,AC
W34522,V15576,2022-01-04,2812,Rejected,AC
W34523,V16511,2024-07-18,5053,Approved,Engine
W34524,V15160,2022-03-05,10836,Approved,AC
W34525,V19750,2023-12-31,7655,Approved,AC
W34526,V14100,2023-05-25,12673,Rejected,Brake Pad
W34527,V13555,2022-09-11,13971,Approved,AC
W34528,V14906,2023-04-18,1819,Approved,Battery
W34529,V12269,2022-08-30,4945,Approved,AC
W34530,V19248,2024-07-07,9587,Approved,Transmission
W34531,V10797,2023-07-07,12944,Approved,Transmission
W34532,V10837,2024-07-10,11150,Rejected,AC
W34533,V15181,2024-07-15,6441,Approved,Suspension
W34534,V11058,2023-08-27,11337,Approved,Battery
W34535,V15665,2023-03-18,4809,Approved,Brake Pad
W34536,V14757,2024-09-15,11309,Approved,Suspension
W34537,V16368,2022-03-23,3331,Approved,Brake Pad
W34538,V12758,2023-02-13,13191,Rejected,Engine
W34539,V18936,2022-02-17,9484,Rejected,AC
W34540,V18459,2023-02-18,8603,Rejected,Brake Pad
W34541,V16112,2024-06-09,12800,Approved,AC
W34542,V17477,2022-08-12,2085,Rejected,Battery
W34543,V14661,2024-05-13,10329,Approved,AC
W34544,V16075,2023-02-28,8807,Approved,Battery
W34545,V11289,2024-07-03,14775,Rejected,Engine
W34546,V16824,2023-12-23,9778,Rejected,Transmission
W34547,V14187,2022-02-25,12867,Rejected,Engine
W34548,V10228,2022-04-17,8281,Rejected,Transmission
W34549,V17483,2023-07-17,6852,Approved,AC
W34550,V17028,2023-05-23,14933,Rejected,Suspension
W34551,V13784,2022-12-06,4000,Approved,Suspension
W34552,V19104,2023-06-17,10294,Approved,Suspension
W34553,V12237,2023-09-19,9916,Approved,AC
W34554,V11844,2023-06-27,13221,Approved,Transmission
W34555,V14051,2024-07-18,4753,Approved,AC
W34556,V17596,2023-02-23,13632,Approved,Engine
W34557,V12182,2023-09-04,3128,Approved,AC
W34558,V18292,2023-03-23,8877,Rejected,Battery
W34559,V14379,2023-10-15,2546,Approved,Engine
W34560,V17199,2023-08-27,9435,Rejected,Brake Pad
W34561,V12965,2024-07-12,9737,Approved,Battery
W34562,V17066,2023-06-19,1726,Approved,Suspension
W34563,V12955,2022-12-09,4212,Approved,Engine
W34564,V17202,2022-04-13,7099,Rejected,Brake Pad
W34565,V10491,2024-01-30,13626,Approved,Engine
W34566,V10600,2024-08-17,4130,Rejected,Battery
W34567,V14297,2022-04-01,6261,Approved,Brake Pad
W34568,V17505,2023-08-27,5379,Approved,Suspension
W34569,V13879,2022-12-30,10313,Approved,Transmission
W34570,V19518,2023-03-29,3067,Approved,Brake Pad
W34571,V16070,2022-02-02,5493,Approved,Brake Pad
W34572,V10830,2023-04-15,6685,Approved,AC
W34573,V14599,2023-09-23,2963,Approved,Battery
W34574,V16373,2024-05-22,3292,Approved,Battery
W34575,V14354,2023-07-18,4556,Approved,Transmission
W34576,V19887,2023-10-07,6266,Approved,Transmission
W34577,V12120,2022-04-08,14986,Rejected,Brake Pad
W34578,V11900,2022-07-06,3643,Approved,Engine
W34579,V15385,2024-04-12,12785,Rejected,Battery
W34580,V10516,2023-12-01,14918,Approved,Brake Pad
W34581,V14653,2022-12-27,6246,Approved,Engine
W34582,V13575,2023-07-15,1089,Approved,AC
W34583,V17398,2023-02-18,4900,Rejected,Engine
W34584,V19190,2022-10-25,4269,Approved,Suspension
W34585,V10004,2024-04-02,11713,Rejected,Suspension
W34586,V19183,2024-09-05,8213,Approved,Battery
W34587,V16762,2024-05-20,3340,Approved,Brake Pad
W34588,V12412,2023-08-13,3507,Approved,AC
W34589,V18187,2023-10-12,4510,Approved,AC
W34590,V14435,2023-02-27,12710,Rejected,AC
W34591,V14150,2022-09-25,10147,Approved,Suspension
W34592,V14769,2023-01-23,8673,Approved,Battery
W34593,V18968,2023-06-16,13121,Approved,Battery
W34594,V12131,2023-05-23,4904,Approved,Engine
W34595,V19659,2024-01-16,11790,Approved,Suspension
W34596,V11248,2024-01-27,6622,Approved,Brake Pad
W34597,V17952,2023-11-09,1365,Approved,Battery
W34598,V13017,2023-05-24,3679,Approved,Brake Pad
W34599,V18208,2024-01-21,4228,Approved,Suspension
W34600,V12722,2023-02-02,2097,Approved,Brake Pad
W34601,V11553,2023-10-06,14107,Rejected,Engine
W34602,V16100,2022-10-19,2492,Approved,Engine
W34603,V18823,2022-01-15,5108,Approved,Engine
W34604,V17105,2023-06-21,12948,Rejected,Engine
W34605,V12188,2022-02-04,12791,Approved,Suspension
W34606,V16338,2023-05-13,5249,Approved,Brake Pad
W34607,V18128,2022-08-07,2761,Rejected,AC
W34608,V18603,2023-05-25,3913,Approved,Brake Pad
W34609,V13605,2022-12-29,9697,Approved,Suspension
W34610,V15454,2023-03-20,10378,Rejected,Suspension
W34611,V18111,2023-04-06,12363,Rejected,Brake Pad
W34612,V14036,2023-07-27,6455,Approved,Battery
W34613,V17436,2022-11-09,11621,Rejected,Engine
W34614,V10876,2022-06-06,6227,Approved,Engine
W34615,V10832,2022-07-15,8038,Approved,AC
W34616,V10439,2022-02-07,4628,Rejected,Engine
W34617,V12058,2023-06-03,1315,Approved,AC
W34618,V10075,2024-05-09,10548,Approved,AC
W34619,V13128,2024-07-15,6963,Approved,Engine
W34620,V12164,2024-06-29,1430,Rejected,Engine
W34621,V18644,2023-07-12,1016,Rejected,Battery
W34622,V19457,2022-07-03,3639,Rejected,Brake Pad
W34623,V13272,2023-07-27,3178,Approved,Engine
W34624,V16681,2022-10-04,2466,Rejected,Brake Pad
W34625,V18537,2023-08-27,12239,Approved,Battery
W34626,V16851,2022-03-28,10275,Rejected,Battery
W34627,V17300,2024-04-11,9873,Rejected,Brake Pad
W34628,V19820,2024-01-15,2971,Approved,AC
W34629,V15331,2024-01-24,5250,Approved,Battery
W34630,V12155,2023-06-19,12812,Rejected,AC
W34631,V11749,2022-10-28,9060,Rejected,AC
W34632,V17414,2022-02-18,13099,Rejected,Suspension
W34633,V14278,2022-04-06,6413,Rejected,Transmission
W34634,V19577,2024-09-12,10048,Approved,AC
W34635,V12546,2023-05-17,11796,Rejected,AC
W34636,V13385,2022-04-28,5812,Approved,Engine
W34637,V12605,2022-02-12,12950,Rejected,Engine
W34638,V16249,2023-12-21,6570,Approved,Transmission
W34639,V19453,2022-10-21,10120,Rejected,Brake Pad
W34640,V11909,2022-10-15,13948,Approved,Battery
W34641,V14825,2022-07-14,13828,Approved,Transmission
W34642,V14651,2022-04-23,11599,Approved,Brake Pad
W34643,V19835,2023-04-10,7900,Approved,Brake Pad
W34644,V15774,2023-07-03,14134,Rejected,Brake Pad
W34645,V12110,2022-05-17,13574,Rejected,Engine
W34646,V12643,2023-02-24,6751,Rejected,Engine
W34647,V15733,2024-02-26,8074,Approved,Battery
W34648,V19339,2023-04-21,5059,Rejected,Battery
W34649,V17300,2023-09-18,14929,Rejected,Battery
W34650,V12939,2024-03-10,3794,Approved,Battery
W34651,V17793,2022-11-03,10303,Rejected,Suspension
W34652,V11756,2023-01-23,8142,Rejected,AC
W34653,V17220,2024-04-19,4584,Approved,Suspension
W34654,V16716,2023-02-15,6717,Approved,Transmission
W34655,V18640,2024-05-11,8740,Rejected,Battery
W34656,V17638,2023-09-17,13090,Approved,Engine
W34657,V12074,2022-03-24,10017,Approved,Battery
W34658,V13698,2024-06-28,1970,Approved,Suspension
W34659,V15013,2023-10-20,13031,Approved,Transmission
W34660,V16612,2023-12-14,13824,Approved,Suspension
W34661,V17890,2022-04-10,11349,Rejected,Suspension
W34662,V17328,2022-08-21,13965,Approved,AC
W34663,V13983,2023-01-15,3795,Rejected,Brake Pad
W34664,V11567,2024-07-04,6701,Approved,Brake Pad
W34665,V19909,2024-01-20,11187,Approved,Transmission
W34666,V17508,2023-12-30,3468,Approved,AC
W34667,V12498,2023-04-06,4054,Approved,Suspension
W34668,V12474,2024-08-18,7843,Rejected,AC
W34669,V11424,2024-05-22,14008,Rejected,Battery
W34670,V13823,2023-08-27,8040,Approved,Suspension
W34671,V10345,2024-06-19,5253,Approved,Suspension
W34672,V12778,2022-03-08,9912,Rejected,Brake Pad
W34673,V12927,2024-06-19,6062,Rejected,Suspension
W34674,V13263,2022-09-22,6828,Approved,Transmission
W34675,V10401,2024-04-19,9860,Approved,Brake Pad
W34676,V11177,2022-06-28,3117,Approved,Suspension
W34677,V18649,2024-04-19,9920,Rejected,Brake Pad
W34678,V10849,2023-11-22,7280,Rejected,Engine
W34679,V17985,2024-06-03,9470,Approved,Brake Pad
W34680,V14874,2024-05-26,5842,Approved,Engine
W34681,V10176,2022-09-30,11736,Rejected,Battery
W34682,V18132,2023-09-01,6645,Rejected,Engine
W34683,V15186,2023-03-13,4665,Rejected,Suspension
W34684,V13544,2024-05-16,5056,Approved,Brake Pad
W34685,V14567,2022-09-03,2396,Approved,AC
W34686,V17521,2022-04-01,2207,Approved,Battery
W34687,V16194,2024-02-14,10980,Approved,Engine
W34688,V12720,2022-01-12,1977,Approved,Engine
W34689,V12476,2024-06-27,14401,Approved,Suspension
W34690,V16538,2022-11-13,6029,Approved,Engine
W34691,V12870,2022-01-01,11988,Rejected,Brake Pad
W34692,V18765,2024-08-23,4322,Approved,Brake Pad
W34693,V12802,2024-02-18,3963,Approved,AC
W34694,V10143,2022-02-23,10664,Approved,Brake Pad
W34695,V12959,2024-09-13,14505,Rejected,Battery
W34696,V12248,2023-07-01,1283,Rejected,Engine
W34697,V18139,2024-06-26,11079,Rejected,Battery
W34698,V16144,2023-04-10,2586,Approved,Engine
W34699,V13768,2022-01-11,14999,Approved,Brake Pad
W34700,V19670,2024-04-24,14823,Approved,Transmission
W34701,V18755,2024-06-14,7829,Approved,Engine
W34702,V10369,2024-02-21,4712,Approved,Transmission
W34703,V15196,2023-01-11,10338,Rejected,Battery
W34704,V15055,2022-01-23,2321,Approved,Battery
W34705,V18774,2024-05-04,8957,Rejected,AC
W34706,V14803,2023-03-20,3966,Approved,Battery
W34707,V13805,2022-02-06,12339,Approved,Transmission
W34708,V11443,2023-04-08,4715,Approved,Transmission
W34709,V15828,2023-07-05,4967,Approved,AC
W34710,V11627,2024-05-29,3502,Approved,AC
W34711,V11011,2022-04-01,1861,Rejected,AC
W34712,V14089,2022-07-26,5659,Approved,Battery
W34713,V17511,2022-10-07,9657,Rejected,Suspension
W34714,V19998,2024-06-14,9474,Approved,Brake Pad
W34715,V11498,2023-07-02,1854,Approved,AC
W34716,V19024,2022-01-01,10057,Rejected,Transmission
W34717,V11742,2024-01-15,14894,Approved,Transmission
W34718,V14641,2024-01-10,8670,Approved,Transmission
W34719,V13153,2023-08-02,6472,Approved,AC
W34720,V14547,2023-05-13,2670,Approved,AC
W34721,V11224,2023-10-31,8750,Rejected,Engine
W34722,V14622,2022-06-22,2502,Approved,AC
W34723,V17660,2023-07-04,11252,Approved,Transmission
W34724,V13085,2023-09-07,3396,Approved,Transmission
W34725,V10082,2023-02-09,8280,Rejected,Transmission
W34726,V14207,2024-05-01,3634,Rejected,Brake Pad
W34727,V16029,2022-05-05,8550,Rejected,AC
W34728,V19985,2023-05-07,11626,Rejected,AC
W34729,V12211,2022-03-10,4715,Rejected,AC
W34730,V12153,2024-05-26,1338,Approved,AC
W34731,V17657,2022-09-20,9163,Rejected,AC
W34732,V13347,2024-07-12,6562,Approved,AC
W34733,V12540,2023-02-20,14122,Approved,Brake Pad
W34734,V10688,2023-08-09,6018,Approved,Engine
W34735,V14448,2022-08-25,6368,Approved,Engine
W34736,V12530,2024-05-04,2371,Approved,Battery
W34737,V13670,2024-08-20,14329,Rejected,AC
W34738,V17494,2023-05-11,10141,Approved,Transmission
W34739,V13422,2023-02-11,6145,Rejected,AC
W34740,V13600,2024-02-27,9061,Rejected,Brake Pad
W34741,V11222,2023-04-03,2313,Rejected,Suspension
W34742,V12844,2022-09-12,12920,Approved,Brake Pad
W34743,V19111,2023-10-10,13984,Approved,Transmission
W34744,V11555,2024-06-24,14585,Approved,Brake Pad
W34745,V13090,2022-08-28,12072,Approved,Battery
W34746,V15862,2023-11-21,13148,Rejected,Engine
W34747,V13632,2023-05-29,3072,Approved,Engine
W34748,V17894,2023-12-13,10570,Rejected,Battery
W34749,V18447,2022-06-30,8212,Approved,Battery
W34750,V16257,2022-05-06,10315,Approved,Transmission
W34751,V15601,2024-07-31,3340,Rejected,AC
W34752,V16352,2022-05-11,5171,Approved,AC
W34753,V13347,2022-07-13,10282,Approved,Battery
W34754,V19554,2024-01-17,1032,Approved,Engine
W34755,V11775,2024-07-25,1062,Approved,Transmission
W34756,V18721,2023-01-29,5834,Approved,Transmission
W34757,V13349,2022-12-29,13097,Approved,Suspension
W34758,V16845,2024-03-03,12256,Approved,Battery
W34759,V17527,2023-08-24,13254,Approved,AC
W34760,V19499,2022-10-26,4452,Rejected,Suspension
W34761,V17696,2023-07-03,13302,Approved,Transmission
W34762,V17010,2022-02-16,4725,Rejected,Engine
W34763,V17746,2022-01-03,4392,Approved,Brake Pad
W34764,V13659,2022-10-23,7190,Approved,Suspension
W34765,V12937,2022-01-11,12974,Approved,AC
W34766,V12953,2024-07-30,11100,Approved,Brake Pad
W34767,V11914,2022-02-27,14347,Approved,Battery
W34768,V19755,2023-03-23,8093,Approved,Suspension
W34769,V18077,2024-06-19,1731,Rejected,Battery
W34770,V19402,2024-04-26,12644,Rejected,AC
W34771,V14834,2024-05-26,3833,Rejected,Brake Pad
W34772,V16335,2023-11-26,12031,Approved,Suspension
W34773,V18066,2024-08-28,1934,Approved,Transmission
W34774,V16363,2023-03-10,12080,Rejected,Suspension
W34775,V10851,2024-03-17,10621,Approved,Brake Pad
W34776,V19676,2022-01-18,3386,Rejected,AC
W34777,V12472,2022-03-08,4226,Approved,Engine
W34778,V15527,2023-05-03,6391,Approved,AC
W34779,V11082,2024-09-15,4446,Rejected,Battery
W34780,V19214,2024-07-12,1078,Approved,Transmission
W34781,V12345,2022-12-04,12308,Rejected,Suspension
W34782,V11727,2022-07-08,4113,Approved,Brake Pad
W34783,V11308,2023-07-27,3070,Approved,Brake Pad
W34784,V19696,2022-09-12,12652,Approved,Battery
W34785,V11689,2024-03-22,7311,Approved,Battery
W34786,V18817,2024-02-05,5386,Approved,AC
W34787,V11332,2023-10-20,14462,Rejected,AC
W34788,V19380,2023-10-19,12951,Approved,Transmission
W34789,V18781,2023-10-20,5052,Rejected,Suspension
W34790,V17471,2023-10-03,3633,Approved,AC
W34791,V15253,2022-03-24,10819,Rejected,Battery
W34792,V16268,2023-05-29,4594,Approved,Brake Pad
W34793,V18578,2023-02-06,13271,Rejected,Brake Pad
W34794,V14334,2023-06-29,14927,Approved,AC
W34795,V16601,2024-03-06,7623,Rejected,Engine
W34796,V11589,2023-03-24,1269,Rejected,Battery
W34797,V11807,2022-04-23,4862,Rejected,Suspension
W34798,V10042,2024-07-22,6260,Approved,AC
W34799,V10861,2024-07-15,14964,Approved,Brake Pad
W34800,V12167,2022-03-13,5293,Approved,Battery
W34801,V15527,2023-12-17,7393,Approved,Transmission
W34802,V14484,2023-11-20,9497,Rejected,Battery
W34803,V19155,2022-05-07,14235,Approved,Engine
W34804,V16328,2022-12-25,4312,Approved,AC
W34805,V10847,2023-02-17,12882,Approved,Transmission
W34806,V10215,2023-07-31,4371,Approved,Brake Pad
W34807,V13156,2023-12-19,4101,Rejected,Brake Pad
W34808,V12790,2023-01-22,5352,Rejected,Brake Pad
W34809,V15491,2023-12-19,7070,Approved,Transmission
W34810,V14495,2023-12-23,10562,Approved,Engine
W34811,V14213,2024-01-16,4218,Approved,Engine
W34812,V11887,2023-01-02,1304,Approved,Transmission
W34813,V11734,2022-08-18,6822,Approved,Engine
W34814,V12508,2023-02-23,13112,Rejected,AC
W34815,V11144,2023-10-10,6953,Approved,Suspension
W34816,V16452,2023-03-21,14545,Approved,Transmission
W34817,V11171,2022-11-13,8232,Approved,Transmission
W34818,V17377,2023-08-16,9729,Rejected,Brake Pad
W34819,V13039,2023-02-24,5872,Approved,AC
W34820,V18663,2023-09-29,9363,Rejected,Brake Pad
W34821,V13135,2022-12-15,2765,Approved,Suspension
W34822,V10635,2023-09-10,4072,Approved,Transmission
W34823,V10306,2022-08-12,14361,Approved,Transmission
W34824,V11950,2022-03-30,9321,Approved,Engine
W34825,V10112,2023-02-21,13600,Approved,Battery
W34826,V14104,2022-02-07,8161,Rejected,Suspension
W34827,V10321,2024-07-19,11133,Rejected,Battery
W34828,V14126,2023-07-23,9446,Rejected,Transmission
W34829,V19409,2023-08-06,4843,Approved,Transmission
W34830,V18928,2022-08-04,14601,Approved,Suspension
W34831,V12306,2023-04-22,10018,Rejected,AC
W34832,V13178,2024-03-30,14864,Approved,AC
W34833,V17838,2023-09-22,12456,Rejected,AC
W34834,V11539,2023-08-11,6005,Approved,Engine
W34835,V17651,2022-05-11,12392,Approved,Engine
W34836,V15770,2023-12-25,2922,Rejected,Suspension
W34837,V12054,2024-08-20,11484,Rejected,Battery
W34838,V10835,2024-06-05,1505,Rejected,Suspension
W34839,V17060,2022-05-31,3419,Rejected,Engine
W34840,V11991,2023-03-11,4214,Approved,Brake Pad
W34841,V18035,2024-04-24,9966,Approved,AC
W34842,V17295,2023-03-04,3443,Rejected,Battery
W34843,V14669,2024-09-19,2323,Rejected,Brake Pad
W34844,V11592,2022-04-13,11788,Rejected,Engine
W34845,V17384,2023-12-04,9946,Rejected,AC
