service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S32807,V13827,2023-08-24,Brake Pad,12839.0,Wear & Tear
S32808,V15045,2023-11-19,AC,11691.0,Wear & Tear
S32809,V12348,2024-03-16,Engine,4387.0,Wear & Tear
S32810,V10356,2023-11-04,Engine,6841.0,Wear & Tear
S32811,V16903,2022-04-27,Brake Pad,9264.0,Malfunction
S32812,V11539,2024-01-08,Transmission,3485.0,Leakage
S32813,V17813,2024-01-06,AC,6035.0,Overheating
S32814,V19565,2024-04-06,Transmission,1327.0,Discharge
S32815,V17409,2022-11-07,Brake Pad,1496.0,Wear & Tear
S32816,V12208,2023-03-24,AC,8295.0,Discharge
S32817,V14602,2023-07-03,AC,12292.0,Leakage
S32818,V17183,2024-02-19,Engine,11368.0,Leakage
S32819,V11748,2022-12-24,Suspension,10544.0,Leakage
S32820,V12549,2022-10-17,Transmission,13826.0,Overheating
S32821,V17863,2022-10-01,Battery,3643.0,Malfunction
S32822,V16949,2023-03-17,Transmission,12700.0,Malfunction
S32823,V12410,2024-01-27,Suspension,7835.0,Wear & Tear
S32824,V17703,2024-06-20,Battery,2763.0,Leakage
S32825,V16394,2022-12-13,Transmission,2747.0,Leakage
S32826,V12982,2022-02-11,Engine,11210.0,Wear & Tear
S32827,V14186,2024-06-26,Suspension,8215.0,Malfunction
S32828,V14953,2023-08-27,Engine,1793.0,Wear & Tear
S32829,V18645,2024-06-21,Transmission,13395.0,Leakage
S32830,V17650,2023-01-17,Suspension,8482.0,Overheating
S32831,V18570,2023-11-22,Transmission,6755.0,Leakage
S32832,V11675,2023-04-29,Suspension,14453.0,Discharge
S32833,V11366,2022-12-27,Brake Pad,9705.0,Wear & Tear
S32834,V12489,2022-06-30,Suspension,6444.0,Wear & Tear
S32835,V14130,2023-11-19,AC,4081.0,Discharge
S32836,V16948,2024-09-11,Brake Pad,7870.0,Malfunction
S32837,V11899,2022-02-28,Engine,0.0,Overheating
S32838,V17482,2023-05-22,Battery,14923.0,Leakage
S32839,V16952,2022-02-23,Brake Pad,5249.0,Malfunction
S32840,V13489,2024-03-14,Battery,11093.0,Wear & Tear
S32841,V13640,2022-12-18,Battery,13027.0,Overheating
S32842,V13926,2022-09-27,AC,9160.0,Discharge
S32843,V18795,2024-07-15,Brake Pad,10859.0,Discharge
S32844,V15413,2022-11-23,Transmission,1595.0,Discharge
S32845,V10518,2024-08-29,Transmission,10537.0,Leakage
S32846,V10554,2022-09-25,Brake Pad,2281.0,Malfunction
S32847,V18562,2024-02-29,Engine,11303.0,Leakage
S32848,V18762,2022-03-29,Transmission,4810.0,Discharge
S32849,V11403,2022-08-11,Battery,4711.0,Discharge
S32850,V11270,2022-03-23,Engine,9408.0,Malfunction
S32851,V13809,2024-05-16,AC,2913.0,Wear & Tear
S32852,V19876,2022-04-21,Engine,12440.0,Leakage
S32853,V15128,2023-12-30,Brake Pad,14208.0,Overheating
S32854,V16303,2022-04-24,AC,1545.0,Discharge
S32855,V19766,2022-03-18,Transmission,13555.0,Malfunction
S32856,V10002,2022-11-03,Engine,8734.0,Wear & Tear
S32857,V17817,2022-08-16,Transmission,5217.0,Wear & Tear
S32858,V16393,2022-06-18,AC,6204.0,Overheating
S32859,V13530,2024-06-24,Engine,7951.0,Leakage
S32860,V18688,2022-10-16,AC,9042.0,Discharge
S32861,V19787,2024-06-22,Battery,2997.0,Malfunction
S32862,V18899,2022-12-03,Transmission,12169.0,Overheating
S32863,V14260,2023-04-01,Suspension,7023.0,Overheating
S32864,V19110,2022-07-10,Battery,1316.0,Malfunction
S32865,V17636,2022-04-13,Suspension,4806.0,Leakage
S32866,V19928,2024-07-09,AC,5495.0,Leakage
S32867,V17356,2022-06-09,Suspension,1463.0,Malfunction
S32868,V14754,2022-11-21,AC,6623.0,Malfunction
S32869,V14678,2022-05-31,Brake Pad,14029.0,Discharge
S32870,V17705,2024-07-18,AC,5758.0,Malfunction
S32871,V17783,2024-08-03,Transmission,7184.0,Leakage
S32872,V17534,2022-08-14,Transmission,10726.0,Discharge
S32873,V12837,2022-10-24,Brake Pad,1744.0,Malfunction
S32874,V13381,2024-07-07,AC,4505.0,Leakage
S32875,V16904,2024-01-10,AC,6626.0,Discharge
S32876,V14251,2024-02-27,AC,10832.0,Wear & Tear
S32877,V17707,2023-04-15,Brake Pad,8109.0,Malfunction
S32878,V19261,2024-09-16,Brake Pad,2787.0,Discharge
S32879,V12544,2022-05-14,Battery,3046.0,Overheating
S32880,V19071,2023-05-02,Transmission,6722.0,Discharge
S32881,V10421,2023-03-15,Brake Pad,6889.0,Wear & Tear
S32882,V10586,2023-12-11,Battery,2640.0,Leakage
S32883,V15440,2023-10-19,Brake Pad,9040.0,Wear & Tear
S32884,V10362,2024-07-15,Brake Pad,8361.0,Overheating
S32885,V17475,2023-01-29,Battery,8747.0,Discharge
S32886,V10487,2024-03-20,AC,7918.0,Discharge
S32887,V14861,2023-03-13,Suspension,13988.0,Malfunction
S32888,V14976,2022-03-12,Battery,6528.0,Overheating
S32889,V12868,2023-01-14,Suspension,11849.0,Leakage
S32890,V10083,2023-06-30,Transmission,9151.0,Discharge
S32891,V18561,2022-07-07,Transmission,8950.0,Malfunction
S32892,V16236,2023-04-08,Transmission,13958.0,Leakage
S32893,V14025,2022-01-06,Transmission,8212.0,Malfunction
S32894,V19883,2024-05-11,Transmission,13332.0,Discharge
S32895,V10888,2024-02-20,Brake Pad,11947.0,Discharge
S32896,V11944,2022-06-15,Brake Pad,2337.0,Leakage
S32897,V15423,2022-11-27,AC,12015.0,Discharge
S32898,V14924,2023-01-30,Engine,1657.0,Leakage
S32899,V14983,2022-05-26,Suspension,10988.0,Overheating
S32900,V18480,2022-09-01,Transmission,7538.0,Leakage
S32901,V11200,2022-06-28,Transmission,12086.0,Overheating
S32902,V17365,2024-08-16,Suspension,12876.0,Leakage
S32903,V13853,2023-05-15,Brake Pad,5447.0,Wear & Tear
S32904,V10692,2023-10-02,Suspension,7352.0,Leakage
S32905,V18485,2024-07-12,Transmission,3069.0,Discharge
S32906,V11064,2024-02-05,Brake Pad,4608.0,Leakage
S32907,V16544,2023-01-12,AC,14501.0,Discharge
S32908,V18375,2022-09-27,Unknown,14036.0,Discharge
S32909,V15778,2023-08-09,Engine,3879.0,Wear & Tear
S32910,V18970,2022-06-10,Battery,3286.0,Malfunction
S32911,V19245,2023-12-30,Suspension,8371.0,Overheating
S32912,V18037,2024-07-08,Suspension,9034.0,Malfunction
S32913,V17075,2022-12-17,Engine,11839.0,Malfunction
S32914,V14066,2023-10-13,Suspension,7978.0,Malfunction
S32915,V15343,2022-09-25,Battery,5367.0,Malfunction
S32916,V10226,2023-07-19,Suspension,3616.0,Wear & Tear
S32917,V18666,2024-07-31,Transmission,8459.0,Overheating
S32918,V17702,2024-06-13,Engine,3181.0,Overheating
S32919,V14109,2022-07-20,Battery,12469.0,Overheating
S32920,V14515,2023-06-28,AC,2399.0,Wear & Tear
S32921,V17219,2023-05-28,Unknown,13125.0,Malfunction
S32922,V12784,2024-07-31,Brake Pad,1531.0,Discharge
S32923,V17065,2023-03-16,AC,10519.0,Discharge
S32924,V15610,2023-05-20,Suspension,7007.0,Leakage
S32925,V11307,2023-10-01,Brake Pad,3716.0,Overheating
S32926,V15073,2022-05-28,Brake Pad,14599.0,Discharge
S32927,V14654,2023-09-09,AC,6302.0,Overheating
S32928,V13977,2024-07-22,Brake Pad,11483.0,Wear & Tear
S32929,V10035,2024-08-04,Transmission,14582.0,Wear & Tear
S32930,V16080,2023-05-14,Transmission,10398.0,Wear & Tear
S32931,V14867,2024-06-29,Brake Pad,12801.0,Leakage
S32932,V14847,2022-02-13,Brake Pad,14032.0,Discharge
S32933,V19531,2024-01-04,Suspension,13393.0,Discharge
S32934,V13449,2023-06-06,Brake Pad,4942.0,Wear & Tear
S32935,V17198,2024-03-24,AC,13412.0,Discharge
S32936,V16142,2022-04-12,Transmission,11377.0,Wear & Tear
S32937,V13937,2023-04-01,Transmission,7058.0,Wear & Tear
S32938,V11163,2023-09-03,AC,7000.0,Malfunction
S32939,V15816,2022-06-16,Suspension,12451.0,Discharge
S32940,V12134,2022-03-10,Brake Pad,14607.0,Discharge
S32941,V18974,2023-07-25,Battery,3455.0,Overheating
S32942,V19678,2022-12-28,Brake Pad,10838.0,Malfunction
S32943,V17180,2023-03-12,Suspension,1467.0,Overheating
S32944,V11810,2022-04-19,Engine,6914.0,Overheating
S32945,V19944,2024-04-08,Battery,2286.0,Overheating
S32946,V10811,2024-06-01,Transmission,5046.0,Discharge
S32947,V10499,2024-05-12,AC,3404.0,Discharge
S32948,V10674,2022-04-15,Brake Pad,4518.0,Leakage
S32949,V14145,2024-06-13,Suspension,14084.0,Discharge
S32950,V18270,2024-08-03,Brake Pad,3476.0,Overheating
S32951,V18197,2024-08-03,Engine,1635.0,Discharge
S32952,V14607,2022-02-18,Transmission,14261.0,Malfunction
S32953,V17342,2024-06-13,AC,0.0,Malfunction
S32954,V14491,2024-01-09,Brake Pad,6920.0,Overheating
S32955,V10916,2024-01-12,Brake Pad,12166.0,Discharge
S32956,V12646,2023-03-20,Transmission,8929.0,Malfunction
S32957,V12768,2023-10-11,Brake Pad,3509.0,Malfunction
S32958,V14406,2022-09-16,Battery,9098.0,Discharge
S32959,V17272,2023-07-01,AC,10391.0,Malfunction
S32960,V14208,2023-12-06,Brake Pad,8414.0,Leakage
S32961,V11967,2023-03-07,AC,12606.0,Wear & Tear
S32962,V16727,2022-10-04,Battery,6126.0,Overheating
S32963,V16319,2023-11-20,Brake Pad,10056.0,Discharge
S32964,V11912,2023-04-14,AC,8225.0,Discharge
S32965,V10205,2023-02-06,Engine,4892.0,Overheating
S32966,V14646,2024-07-17,Engine,9734.0,Malfunction
S32967,V10458,2024-09-09,Suspension,10732.0,Wear & Tear
S32968,V11217,2023-03-11,Suspension,12531.0,Wear & Tear
S32969,V18172,2024-03-19,Transmission,0.0,Discharge
S32970,V14770,2023-06-23,Engine,11083.0,Wear & Tear
S32971,V14648,2023-08-24,AC,1722.0,Leakage
S32972,V18801,2022-08-23,Battery,10550.0,Leakage
S32973,V18272,2022-09-18,AC,11269.0,Wear & Tear
S32974,V15703,2024-05-05,AC,2657.0,Malfunction
S32975,V16811,2022-05-13,Suspension,4722.0,Discharge
S32976,V15387,2024-05-17,Brake Pad,10274.0,Overheating
S32977,V17477,2023-01-15,AC,13999.0,Wear & Tear
S32978,V17312,2022-05-10,Transmission,11420.0,Overheating
S32979,V19880,2022-09-30,AC,7789.0,Wear & Tear
S32980,V18921,2023-09-23,Engine,7587.0,Malfunction
S32981,V13533,2023-03-25,AC,3412.0,Wear & Tear
S32982,V14905,2022-10-29,Brake Pad,13535.0,Wear & Tear
S32983,V18794,2023-11-19,Suspension,1223.0,Malfunction
S32984,V14821,2022-12-30,Brake Pad,10603.0,Malfunction
S32985,V10085,2024-04-27,Brake Pad,7348.0,Wear & Tear
S32986,V17447,2022-02-28,Suspension,6794.0,Leakage
S32987,V19075,2023-07-16,Engine,13189.0,Overheating
S32988,V17193,2023-08-21,AC,8688.0,Malfunction
S32989,V10013,2024-05-20,Brake Pad,13999.0,Discharge
S32990,V10722,2023-12-11,Suspension,7356.0,Discharge
S32991,V19133,2023-07-06,Battery,13004.0,Malfunction
S32992,V11511,2024-02-06,Suspension,2376.0,Overheating
S32993,V15723,2022-01-03,Brake Pad,10788.0,Wear & Tear
S32994,V15802,2024-01-28,Battery,5266.0,Leakage
S32995,V14619,2022-09-09,Battery,6241.0,Leakage
S32996,V18466,2024-01-19,AC,14029.0,Wear & Tear
S32997,V18139,2023-01-09,Suspension,10627.0,Wear & Tear
S32998,V14939,2024-06-14,Brake Pad,4586.0,Leakage
S32999,V15211,2023-08-07,Engine,7288.0,Malfunction
S33000,V17768,2023-06-19,Suspension,1792.0,Wear & Tear
S33001,V16042,2022-09-26,Engine,5586.0,Leakage
S33002,V19372,2022-07-29,AC,9177.0,Wear & Tear
S33003,V11459,2022-11-14,Suspension,7295.0,Malfunction
S33004,V11602,2022-06-22,AC,11235.0,Wear & Tear
S33005,V10241,2024-05-09,AC,1236.0,Malfunction
S33006,V11418,2022-09-29,Suspension,11961.0,Leakage
S33007,V17443,2024-02-24,Brake Pad,5257.0,Malfunction
S33008,V17147,2024-06-25,Brake Pad,14604.0,Discharge
S33009,V10783,2023-03-25,Suspension,10241.0,Overheating
S33010,V13557,2023-03-21,Suspension,10233.0,Wear & Tear
S33011,V14763,2024-04-30,Brake Pad,0.0,Leakage
S33012,V17629,2023-08-17,Battery,0.0,Discharge
S33013,V17358,2022-08-14,Battery,5466.0,Leakage
S33014,V19656,2022-11-10,Suspension,12717.0,Wear & Tear
S33015,V19286,2024-04-16,AC,2686.0,Leakage
S33016,V12396,2022-03-24,Engine,10086.0,Overheating
S33017,V11470,2023-03-13,Engine,12350.0,Malfunction
S33018,V15898,2024-06-12,Engine,9025.0,Discharge
S33019,V13757,2022-05-30,Suspension,3438.0,Wear & Tear
S33020,V19993,2024-09-14,Engine,9715.0,Overheating
S33021,V19776,2024-01-12,Battery,4385.0,Leakage
S33022,V18529,2023-04-15,Transmission,1366.0,Overheating
S33023,V19644,2024-05-07,AC,5024.0,Overheating
S33024,V11218,2023-08-08,Battery,8991.0,Overheating
S33025,V14831,2024-05-02,Transmission,13643.0,Discharge
S33026,V11318,2023-06-19,Engine,7877.0,Discharge
S33027,V15086,2023-03-31,Suspension,6092.0,Wear & Tear
S33028,V10465,2023-09-05,Suspension,1707.0,Leakage
S33029,V11954,2024-09-09,Engine,5726.0,Wear & Tear
S33030,V12101,2022-05-27,Engine,8781.0,Leakage
S33031,V15473,2024-06-13,Battery,13811.0,Discharge
S33032,V12021,2022-11-26,Battery,5593.0,Discharge
S33033,V16891,2022-09-25,Engine,6181.0,Discharge
S33034,V13078,2023-05-17,AC,6364.0,Overheating
S33035,V19199,2023-03-09,Unknown,7891.0,Overheating
S33036,V19616,2024-01-02,Battery,8080.0,Overheating
S33037,V12623,2022-05-11,Suspension,1458.0,Discharge
S33038,V12361,2022-10-22,Battery,2142.0,Discharge
S33039,V12521,2023-07-09,AC,8750.0,Discharge
S33040,V11995,2023-12-29,Engine,7192.0,Overheating
S33041,V16825,2024-02-08,Transmission,9481.0,Malfunction
S33042,V17786,2024-02-07,Battery,11774.0,Leakage
S33043,V19438,2023-04-19,Suspension,10401.0,Wear & Tear
S33044,V19482,2022-04-23,Engine,13121.0,Overheating
S33045,V17720,2023-03-27,AC,6333.0,Discharge
S33046,V12430,2023-01-23,AC,11867.0,Wear & Tear
S33047,V10448,2023-02-17,Transmission,1266.0,Overheating
S33048,V10011,2022-06-04,Brake Pad,4387.0,Overheating
S33049,V13644,2022-01-23,Engine,6830.0,Leakage
S33050,V15409,2023-07-25,Transmission,13848.0,Overheating
S33051,V10264,2023-03-20,Engine,2393.0,Wear & Tear
S33052,V11281,2024-02-29,Brake Pad,13191.0,Leakage
S33053,V13157,2022-02-13,Suspension,11681.0,Discharge
S33054,V10506,2022-04-26,Battery,13588.0,Overheating
S33055,V14940,2024-09-11,Brake Pad,5632.0,Overheating
S33056,V13509,2022-06-08,Brake Pad,12394.0,Leakage
S33057,V12081,2023-05-15,AC,3989.0,Wear & Tear
S33058,V15308,2023-04-29,AC,2360.0,Overheating
S33059,V11069,2023-06-11,AC,13351.0,Leakage
S33060,V14731,2022-09-24,AC,9034.0,Discharge
S33061,V17383,2022-12-25,AC,7513.0,Malfunction
S33062,V14990,2022-09-15,Brake Pad,10076.0,Overheating
S33063,V18955,2023-07-14,Transmission,6560.0,Malfunction
S33064,V17723,2022-07-30,Transmission,11571.0,Overheating
S33065,V17880,2023-12-17,Engine,13294.0,Leakage
S33066,V18432,2023-01-18,AC,1623.0,Malfunction
S33067,V10999,2022-01-09,Unknown,8709.0,Malfunction
S33068,V11376,2023-05-05,AC,5426.0,Overheating
S33069,V10774,2022-02-22,AC,8105.0,Overheating
S33070,V17709,2022-04-03,Battery,5847.0,Malfunction
S33071,V11846,2024-03-08,Transmission,13958.0,Leakage
S33072,V11342,2022-11-04,Transmission,4939.0,Discharge
S33073,V10290,2022-12-17,Suspension,6394.0,Discharge
S33074,V17444,2023-02-17,AC,9421.0,Wear & Tear
S33075,V16008,2023-01-25,AC,13306.0,Discharge
S33076,V10312,2022-04-11,Battery,11056.0,Discharge
S33077,V18857,2022-02-21,Suspension,3436.0,Wear & Tear
S33078,V15082,2022-11-11,AC,7748.0,Leakage
S33079,V18424,2022-10-08,Brake Pad,13338.0,Wear & Tear
S33080,V10297,2024-04-14,AC,1343.0,Overheating
S33081,V13374,2022-05-23,Brake Pad,14736.0,Discharge
S33082,V19061,2022-03-25,Engine,4936.0,Wear & Tear
S33083,V18519,2024-04-04,Transmission,13069.0,Overheating
S33084,V18336,2023-07-10,Battery,11273.0,Wear & Tear
S33085,V13516,2023-10-20,Battery,2634.0,Leakage
S33086,V18467,2023-06-24,Engine,6698.0,Malfunction
S33087,V11805,2024-09-17,Battery,9548.0,Discharge
S33088,V16452,2022-12-03,Battery,12409.0,Malfunction
S33089,V11391,2022-10-05,Suspension,9127.0,Malfunction
S33090,V14544,2022-05-04,Transmission,9013.0,Overheating
S33091,V18154,2024-05-19,AC,13875.0,Discharge
S33092,V13646,2024-06-14,Transmission,0.0,Wear & Tear
S33093,V17838,2022-06-02,Engine,8753.0,Overheating
S33094,V11436,2024-06-23,Transmission,14630.0,Leakage
S33095,V15906,2024-01-05,Transmission,12811.0,Wear & Tear
S33096,V12191,2022-11-22,Suspension,12271.0,Overheating
S33097,V19375,2022-05-01,Brake Pad,4745.0,Overheating
S33098,V19531,2023-07-13,Battery,5582.0,Wear & Tear
S33099,V14546,2023-07-10,Transmission,3986.0,Leakage
S33100,V17212,2024-01-21,Transmission,2945.0,Overheating
S33101,V13005,2022-07-29,AC,5212.0,Leakage
S33102,V11340,2022-07-19,Suspension,4490.0,Discharge
S33103,V16525,2023-04-22,Suspension,4971.0,Overheating
S33104,V10578,2022-06-25,AC,9021.0,Malfunction
S33105,V12983,2023-11-27,Battery,3357.0,Malfunction
S33106,V19095,2022-05-25,Engine,7862.0,Discharge
S33107,V11708,2022-02-25,Battery,9350.0,Leakage
S33108,V18305,2022-10-18,Transmission,9964.0,Malfunction
S33109,V14453,2022-06-14,Engine,13999.0,Malfunction
S33110,V10908,2022-11-15,Engine,8007.0,Malfunction
S33111,V15190,2024-08-08,Transmission,5401.0,Malfunction
S33112,V19409,2024-08-13,Brake Pad,3688.0,Wear & Tear
S33113,V13858,2023-07-24,Suspension,14487.0,Leakage
S33114,V14731,2024-05-09,Engine,2705.0,Overheating
S33115,V19129,2024-05-10,Suspension,12213.0,Wear & Tear
S33116,V14330,2023-06-16,Brake Pad,12717.0,Malfunction
S33117,V16628,2023-08-29,Transmission,3656.0,Discharge
S33118,V16989,2023-05-05,Transmission,13000.0,Discharge
S33119,V17324,2023-09-10,Transmission,14201.0,Overheating
S33120,V19943,2023-03-10,Suspension,14371.0,Leakage
S33121,V16795,2023-08-05,AC,10622.0,Malfunction
S33122,V15399,2022-07-24,AC,11955.0,Wear & Tear
S33123,V12893,2024-01-04,AC,2546.0,Overheating
S33124,V11624,2023-02-19,Brake Pad,2591.0,Wear & Tear
S33125,V14387,2023-07-21,Battery,3273.0,Overheating
S33126,V14983,2024-01-07,Engine,8828.0,Leakage
S33127,V13650,2024-08-19,Brake Pad,4657.0,Wear & Tear
S33128,V13390,2024-02-21,Brake Pad,5091.0,Leakage
S33129,V16615,2023-02-20,Unknown,1362.0,Leakage
S33130,V15844,2023-01-19,Transmission,4835.0,Wear & Tear
S33131,V18545,2022-02-26,Brake Pad,1863.0,Malfunction
S33132,V10438,2022-07-22,Battery,2021.0,Leakage
S33133,V12619,2023-12-12,Suspension,2386.0,Overheating
S33134,V19795,2024-02-10,Transmission,14325.0,Discharge
S33135,V14625,2024-06-11,Suspension,1792.0,Malfunction
S33136,V13713,2024-01-27,Brake Pad,5192.0,Discharge
S33137,V17195,2024-09-27,Engine,10171.0,Discharge
S33138,V17081,2023-01-03,Brake Pad,13333.0,Malfunction
S33139,V14302,2023-03-20,Battery,10017.0,Wear & Tear
S33140,V10660,2022-12-27,Battery,5462.0,Leakage
S33141,V14969,2024-05-23,AC,12259.0,Discharge
S33142,V15518,2024-03-19,Battery,5855.0,Wear & Tear
S33143,V15185,2023-05-08,Engine,14840.0,Malfunction
S33144,V11064,2024-05-19,Transmission,4541.0,Malfunction
S33145,V13189,2022-09-19,Transmission,9310.0,Overheating
S33146,V11813,2024-06-08,Brake Pad,10830.0,Discharge
S33147,V13436,2022-10-14,Engine,4390.0,Overheating
S33148,V19472,2022-06-27,Engine,3918.0,Wear & Tear
S33149,V17924,2023-04-21,Engine,4690.0,Discharge
S33150,V17418,2022-05-29,Engine,3825.0,Discharge
S33151,V11283,2024-09-05,AC,9624.0,Discharge
S33152,V11657,2022-11-06,Battery,14981.0,Malfunction
S33153,V10967,2023-12-04,Battery,7820.0,Wear & Tear
S33154,V18530,2024-05-01,Suspension,1611.0,Overheating
S33155,V16797,2022-11-19,Engine,2783.0,Malfunction
S33156,V18917,2023-05-13,Brake Pad,4048.0,Overheating
S33157,V14744,2024-07-15,Battery,4043.0,Wear & Tear
S33158,V16313,2023-09-22,AC,4319.0,Leakage
S33159,V14665,2024-02-25,Transmission,13377.0,Overheating
S33160,V14830,2024-06-15,Transmission,10759.0,Malfunction
S33161,V14874,2023-04-11,AC,14594.0,Discharge
S33162,V11893,2024-03-06,Transmission,4996.0,Malfunction
S33163,V15567,2023-07-26,AC,13762.0,Discharge
S33164,V12258,2022-09-20,Brake Pad,10555.0,Leakage
S33165,V14236,2022-04-15,Transmission,2465.0,Discharge
S33166,V13003,2022-12-27,Suspension,2478.0,Wear & Tear
S33167,V17040,2022-10-07,Brake Pad,12465.0,Leakage
S33168,V12589,2023-09-25,Battery,9338.0,Overheating
S33169,V11291,2022-04-30,AC,7912.0,Malfunction
S33170,V16805,2022-10-30,Battery,13667.0,Malfunction
S33171,V13314,2023-01-30,AC,6698.0,Leakage
S33172,V13879,2023-07-18,Transmission,1164.0,Malfunction
S33173,V16418,2022-05-23,Brake Pad,13250.0,Overheating
S33174,V19020,2022-05-20,Transmission,3652.0,Discharge
S33175,V16055,2024-09-26,Engine,8660.0,Discharge
S33176,V15525,2023-12-12,Suspension,10764.0,Malfunction
S33177,V13523,2023-12-10,Transmission,6691.0,Malfunction
S33178,V13281,2024-05-16,AC,5471.0,Leakage
S33179,V16399,2024-04-18,Brake Pad,7116.0,Leakage
S33180,V13083,2024-08-15,AC,2469.0,Overheating
S33181,V10717,2023-09-29,AC,13129.0,Wear & Tear
S33182,V17662,2023-03-15,AC,5318.0,Malfunction
S33183,V13416,2023-04-29,Transmission,7394.0,Malfunction
S33184,V14681,2024-06-26,Brake Pad,8854.0,Discharge
S33185,V11752,2023-10-13,Engine,7210.0,Discharge
S33186,V19206,2022-11-13,Suspension,9741.0,Overheating
S33187,V17851,2024-04-06,Suspension,2875.0,Wear & Tear
S33188,V18928,2024-07-31,Transmission,13961.0,Overheating
S33189,V19700,2022-03-31,Suspension,8060.0,Leakage
S33190,V11117,2023-09-11,Transmission,3456.0,Discharge
S33191,V11530,2022-02-17,Suspension,4524.0,Leakage
S33192,V18688,2022-07-01,Transmission,11727.0,Malfunction
S33193,V17828,2023-01-21,Suspension,8789.0,Malfunction
S33194,V16628,2022-01-09,Suspension,6084.0,Discharge
S33195,V15825,2023-10-15,Brake Pad,1036.0,Leakage
S33196,V15466,2024-04-06,Battery,9064.0,Wear & Tear
S33197,V13897,2023-07-24,Suspension,1261.0,Discharge
S33198,V14630,2024-09-20,AC,12516.0,Malfunction
S33199,V12650,2024-02-24,Suspension,5664.0,Overheating
