vehicle_id,model,year,mileage,region
V13303,UrbanGo,2016,85866.0,South
V13304,AutoMax,2015,16906.0,south zone
V13305,SpeedX,2016,107721.0,SOUTH
V13306,EcoDrive,2021,,south zone
V13307,EcoDrive,2019,118638.0,East
V13308,EcoDrive,2018,90178.0,North
V13309,SpeedX,2020,72482.0,south zone
V13310,AutoMax,2015,91037.0,East
V13311,UrbanGo,2018,,East
V13312,TurboPro,2015,78372.0,south zone
V13313,AutoMax,2018,36907.0,south zone
V13314,TurboPro,2018,107355.0,SOUTH
V13315,SpeedX,2017,33358.0,SOUTH
V13316,UrbanGo,2018,119988.0,East
V13317,SpeedX,2015,81090.0,North
V13318,AutoMax,2016,14524.0,East
V13319,SpeedX,2020,7242.0,South
V13320,AutoMax,2021,62533.0,SOUTH
V13321,TurboPro,2015,28402.0,East
V13322,AutoMax,2019,34583.0,North
V13323,TurboPro,2019,10509.0,SOUTH
V13324,EcoDrive,2018,27835.0,East
V13325,AutoMax,2017,98027.0,South
V13326,AutoMax,2022,34670.0,south zone
V13327,TurboPro,2015,51617.0,SOUTH
V13328,EcoDrive,2022,52325.0,South
V13329,EcoDrive,2019,21321.0,SOUTH
V13330,AutoMax,2020,11348.0,South
V13331,SpeedX,2022,62237.0,West
V13332,TurboPro,2015,36326.0,East
V13333,UrbanGo,2017,102120.0,North
V13334,TurboPro,2021,76170.0,south zone
V13335,UrbanGo,2016,95123.0,SOUTH
V13336,SpeedX,2021,5012.0,West
V13337,AutoMax,2020,98376.0,south zone
V13338,TurboPro,2016,65382.0,south zone
V13339,AutoMax,2017,93382.0,SOUTH
V13340,SpeedX,2019,59737.0,East
V13341,UrbanGo,2018,,South
V13342,AutoMax,2021,63182.0,south zone
V13343,TurboPro,2018,41810.0,south zone
V13344,SpeedX,2018,74075.0,East
V13345,EcoDrive,2020,67691.0,SOUTH
V13346,UrbanGo,2022,30699.0,West
V13347,SpeedX,2015,26948.0,East
V13348,SpeedX,2019,64207.0,SOUTH
V13349,AutoMax,2016,89615.0,SOUTH
V13350,UrbanGo,2022,26975.0,East
V13351,TurboPro,2017,34749.0,East
V13352,SpeedX,2015,67903.0,East
V13353,EcoDrive,2019,29160.0,south zone
V13354,TurboPro,2017,,East
V13355,AutoMax,2018,48812.0,East
V13356,SpeedX,2023,5405.0,East
V13357,SpeedX,2021,7165.0,North
V13358,EcoDrive,2016,113194.0,West
V13359,EcoDrive,2019,37458.0,south zone
V13360,AutoMax,2020,66071.0,West
V13361,UrbanGo,2020,100280.0,West
V13362,SpeedX,2022,20048.0,South
V13363,TurboPro,2022,66772.0,North
V13364,SpeedX,2019,47955.0,West
V13365,EcoDrive,2021,42665.0,south zone
V13366,AutoMax,2018,111762.0,East
V13367,AutoMax,2023,76178.0,West
V13368,UrbanGo,2015,74945.0,East
V13369,AutoMax,2018,30329.0,West
V13370,SpeedX,2015,67555.0,West
V13371,UrbanGo,2017,72286.0,South
V13372,TurboPro,2020,44126.0,SOUTH
V13373,TurboPro,2017,51334.0,East
V13374,AutoMax,2015,32287.0,North
V13375,TurboPro,2023,5401.0,South
V13376,EcoDrive,2020,51614.0,SOUTH
V13377,UrbanGo,2015,20244.0,South
V13378,TurboPro,2017,65181.0,East
V13379,UrbanGo,2018,102669.0,SOUTH
V13380,SpeedX,2016,33003.0,West
V13381,TurboPro,2021,112150.0,North
V13382,TurboPro,2021,37533.0,West
V13383,SpeedX,2016,98558.0,North
V13384,UrbanGo,2017,107942.0,South
V13385,SpeedX,2015,6628.0,SOUTH
V13386,UrbanGo,2019,106831.0,West
V13387,SpeedX,2022,108858.0,SOUTH
V13388,UrbanGo,2018,99680.0,south zone
V13389,SpeedX,2021,113995.0,East
V13390,TurboPro,2017,67899.0,south zone
V13391,SpeedX,2017,91967.0,North
V13392,TurboPro,2023,11046.0,SOUTH
V13393,EcoDrive,2023,82867.0,North
V13394,SpeedX,2015,111083.0,North
V13395,UrbanGo,2017,6130.0,South
V13396,TurboPro,2019,82510.0,North
V13397,SpeedX,2016,7437.0,SOUTH
V13398,UrbanGo,2021,109689.0,North
V13399,EcoDrive,2019,30435.0,East
V13400,AutoMax,2019,80932.0,East
V13401,AutoMax,2018,40341.0,south zone
V13402,AutoMax,2016,,North
V13403,EcoDrive,2023,55072.0,south zone
V13404,AutoMax,2020,118488.0,North
V13405,SpeedX,2018,53844.0,West
V13406,AutoMax,2020,88144.0,North
V13407,SpeedX,2015,8262.0,East
V13408,UrbanGo,2019,46550.0,SOUTH
V13409,EcoDrive,2022,95417.0,North
V13410,UrbanGo,2020,8741.0,south zone
V13411,SpeedX,2017,35479.0,West
V13412,SpeedX,2015,77389.0,south zone
V13413,EcoDrive,2022,56698.0,South
V13414,TurboPro,2022,88037.0,South
V13415,AutoMax,2022,87798.0,East
V13416,EcoDrive,2020,82420.0,North
V13417,UrbanGo,2015,56203.0,North
V13418,AutoMax,2023,73349.0,South
V13419,SpeedX,2018,101397.0,East
V13420,EcoDrive,2022,58823.0,West
V13421,AutoMax,2018,5202.0,SOUTH
V13422,EcoDrive,2019,32609.0,south zone
V13423,TurboPro,2016,96064.0,West
V13424,EcoDrive,2021,108163.0,West
V13425,UrbanGo,2021,18092.0,East
V13426,UrbanGo,2019,,West
V13427,AutoMax,2022,91335.0,North
V13428,SpeedX,2020,37146.0,South
V13429,AutoMax,2019,58659.0,East
V13430,TurboPro,2018,5447.0,North
V13431,SpeedX,2022,93938.0,West
V13432,AutoMax,2023,94238.0,North
V13433,EcoDrive,2023,102152.0,South
V13434,TurboPro,2018,48474.0,East
V13435,SpeedX,2015,30464.0,SOUTH
V13436,SpeedX,2021,66475.0,North
V13437,EcoDrive,2016,88363.0,East
V13438,TurboPro,2017,48907.0,West
V13439,SpeedX,2022,114942.0,West
V13440,SpeedX,2020,,East
V13441,AutoMax,2017,68355.0,East
V13442,EcoDrive,2020,26243.0,North
V13443,SpeedX,2021,119825.0,East
V13444,AutoMax,2018,39769.0,East
V13445,SpeedX,2020,27646.0,West
V13446,AutoMax,2020,20515.0,south zone
V13447,UrbanGo,2023,62553.0,SOUTH
V13448,TurboPro,2021,41632.0,East
V13449,TurboPro,2022,83434.0,West
V13450,AutoMax,2020,37493.0,south zone
V13451,EcoDrive,2023,59756.0,North
V13452,UrbanGo,2019,6903.0,North
V13453,SpeedX,2019,115423.0,South
V13454,UrbanGo,2020,54370.0,East
V13455,SpeedX,2023,14434.0,East
V13456,TurboPro,2022,48904.0,North
V13457,EcoDrive,2015,81470.0,South
V13458,UrbanGo,2023,15754.0,South
V13459,UrbanGo,2021,108327.0,North
V13460,UrbanGo,2016,110492.0,SOUTH
V13461,SpeedX,2020,103023.0,East
V13462,UrbanGo,2015,15684.0,North
V13463,EcoDrive,2019,34461.0,South
V13464,EcoDrive,2016,30196.0,South
V13465,UrbanGo,2020,100834.0,West
V13466,UrbanGo,2023,55089.0,SOUTH
V13467,UrbanGo,2023,89655.0,south zone
V13468,AutoMax,2023,97167.0,south zone
V13469,UrbanGo,2015,91230.0,East
V13470,AutoMax,2016,55788.0,East
V13471,UrbanGo,2015,7250.0,West
V13472,EcoDrive,2015,79410.0,South
V13473,SpeedX,2018,,West
V13474,TurboPro,2019,114790.0,West
V13475,EcoDrive,2016,81761.0,North
V13476,UrbanGo,2022,92610.0,East
V13477,UrbanGo,2021,75469.0,North
V13478,EcoDrive,2022,116854.0,North
V13479,SpeedX,2019,76055.0,West
V13480,EcoDrive,2020,,south zone
V13481,EcoDrive,2018,77433.0,North
V13482,TurboPro,2018,35358.0,SOUTH
V13483,TurboPro,2015,45507.0,South
V13484,SpeedX,2018,62958.0,East
V13485,EcoDrive,2022,21771.0,south zone
V13486,AutoMax,2019,115422.0,SOUTH
V13487,EcoDrive,2017,72264.0,South
V13488,SpeedX,2018,57998.0,West
V13489,SpeedX,2019,44183.0,West
V13490,SpeedX,2023,31236.0,East
V13491,AutoMax,2020,118567.0,south zone
V13492,AutoMax,2019,73015.0,North
V13493,Speed,2022,37911.0,East
V13494,TurboPro,2018,60603.0,North
V13495,UrbanGo,2023,24308.0,South
V13496,EcoDrive,2023,116825.0,SOUTH
V13497,AutoMax,2017,49398.0,south zone
V13498,SpeedX,2023,11819.0,south zone
V13499,UrbanGo,2022,63091.0,South
V13500,AutoMax,2023,91793.0,West
V13501,SpeedX,2019,104521.0,West
V13502,EcoDrive,2021,47292.0,South
V13503,TurboPro,2017,,South
V13504,AutoMax,2023,87328.0,East
V13505,AutoMax,2020,112286.0,North
V13506,AutoMax,2021,27989.0,South
V13507,AutoMax,2021,107688.0,south zone
V13508,SpeedX,2019,41022.0,South
V13509,EcoDrivX,2017,74009.0,North
V13510,AutoMax,2018,,East
V13511,SpeedX,2016,111189.0,East
V13512,SpeedX,2016,102028.0,West
V13513,UrbanGo,2019,,South
V13514,UrbanGo,2020,85989.0,North
V13515,EcoDrive,2018,31036.0,West
V13516,UrbanGo,2017,86805.0,North
V13517,AutoMax,2017,35004.0,South
V13518,UrbanGo,2023,67749.0,West
V13519,AutoMax,2022,,West
V13520,AutoMaX,2016,19904.0,East
V13521,AutoMax,2023,45965.0,south zone
V13522,UrbanGo,2019,49010.0,south zone
V13523,UrbanGo,2015,24414.0,East
V13524,EcoDrive,2023,93496.0,East
V13525,UrbanGo,2022,106245.0,south zone
V13526,AutoMax,2020,51960.0,South
V13527,AutoMax,2023,105408.0,North
V13528,SpeedX,2019,97601.0,south zone
V13529,EcoDrive,2023,26079.0,West
V13530,SpeedX,2017,,West
V13531,EcoDrive,2018,97445.0,South
V13532,AutoMax,2021,,SOUTH
V13533,EcoDrive,2022,86088.0,South
V13534,SpeedX,2017,16806.0,North
V13535,EcoDrive,2020,30847.0,North
V13536,UrbanGo,2016,56435.0,North
V13537,UrbanGo,2016,,south zone
V13538,AutoMax,2016,117718.0,South
V13539,SpeedX,2018,39606.0,South
V13540,EcoDrive,2020,97760.0,East
V13541,UrbanGo,2018,33714.0,South
V13542,UrbanGo,2020,88964.0,East
V13543,EcoDrive,2021,34013.0,SOUTH
V13544,TurboPro,2015,86797.0,SOUTH
V13545,UrbanGo,2019,87754.0,West
V13546,UrbanGX,2016,23473.0,SOUTH
V13547,AutoMax,2018,81979.0,South
V13548,SpeedX,2023,76796.0,SOUTH
V13549,TurboPro,2015,15096.0,North
V13550,EcoDrive,2021,91511.0,North
V13551,TurboPro,2017,43738.0,south zone
V13552,SpeedX,2017,115940.0,East
V13553,EcoDrive,2017,78484.0,North
V13554,EcoDrive,2023,93806.0,SOUTH
V13555,EcoDrive,2016,106528.0,East
V13556,UrbanGo,2019,69502.0,East
V13557,SpeedX,2020,81674.0,East
V13558,EcoDrive,2019,44938.0,North
V13559,TurboPro,2018,21277.0,West
V13560,UrbanGo,2017,104087.0,south zone
V13561,EcoDrive,2022,109463.0,North
V13562,AutoMax,2015,76002.0,SOUTH
V13563,TurboPro,2022,,south zone
V13564,EcoDrive,2021,26790.0,south zone
V13565,UrbanGo,2016,7197.0,West
V13566,EcoDrive,2016,69982.0,North
V13567,UrbanGo,2022,66700.0,SOUTH
V13568,EcoDrive,2016,11036.0,West
V13569,TurboPro,2015,82214.0,South
V13570,AutoMa,2019,76594.0,West
V13571,AutoMax,2016,66036.0,East
V13572,AutoMax,2017,54568.0,South
V13573,TurboPro,2015,60027.0,south zone
V13574,EcoDrive,2016,59844.0,south zone
V13575,AutoMax,2018,106947.0,North
V13576,EcoDrive,2015,118276.0,SOUTH
V13577,UrbanGo,2023,88285.0,East
V13578,TurboPro,2016,43202.0,West
V13579,EcoDrive,2019,65593.0,North
V13580,UrbanGo,2022,80989.0,SOUTH
V13581,SpeedX,2018,82460.0,south zone
V13582,SpeedX,2022,12944.0,West
V13583,EcoDrive,2019,38159.0,West
V13584,TurboPro,2015,12103.0,West
V13585,SpeedX,2016,23149.0,SOUTH
V13586,TurboPr,2021,69553.0,south zone
V13587,TurboPro,2019,75276.0,East
V13588,UrbanGo,2022,9885.0,South
V13589,AutoMax,2017,25763.0,West
V13590,TurboPro,2015,114296.0,East
V13591,EcoDrive,2022,12889.0,South
V13592,EcoDrive,2016,118906.0,West
V13593,EcoDrive,2015,19134.0,south zone
V13594,UrbanGo,2015,29502.0,South
V13595,UrbanGo,2022,77251.0,SOUTH
V13596,UrbanGo,2016,73173.0,south zone
V13597,UrbanGo,2021,16931.0,East
V13598,EcoDrive,2015,39937.0,North
V13599,AutoMax,2017,,south zone
V13600,TurboPro,2021,33475.0,south zone
V13601,UrbanGo,2018,87843.0,SOUTH
V13602,TurboPro,2021,,SOUTH
V13603,SpeedX,2015,26357.0,SOUTH
V13604,EcoDrive,2022,31822.0,West
V13605,AutoMax,2023,,West
V13606,EcoDrive,2021,105657.0,south zone
V13607,TurboPro,2020,61175.0,East
V13608,EcoDrive,2021,76737.0,North
V13609,UrbanGo,2017,87937.0,south zone
V13610,UrbanGo,2019,51228.0,West
V13611,AutoMax,2017,55598.0,North
V13612,SpeedX,2019,67227.0,East
V13613,SpeedX,2022,100090.0,SOUTH
V13614,EcoDrive,2018,62902.0,south zone
V13615,TurboPro,2015,95236.0,SOUTH
V13616,UrbanGo,2023,72225.0,West
V13617,AutoMax,2019,48718.0,SOUTH
V13618,TurboPro,2018,55760.0,North
V13619,SpeedX,2018,56997.0,South
V13620,AutoMax,2017,70144.0,East
V13621,TurboPro,2023,94916.0,East
V13622,SpeedX,2020,13781.0,East
V13623,EcoDrive,2016,76557.0,south zone
V13624,EcoDrive,2015,,North
V13625,EcoDrive,2017,110223.0,East
V13626,TurboPro,2020,,South
V13627,TurboPro,2019,104357.0,West
V13628,AutoMax,2017,46854.0,south zone
V13629,AutoMax,2018,70431.0,SOUTH
V13630,EcoDrive,2018,14811.0,West
V13631,EcoDrive,2022,13054.0,SOUTH
V13632,EcoDrive,2020,,South
V13633,SpeedX,2018,103413.0,South
V13634,UrbanGo,2019,96907.0,South
V13635,AutoMax,2017,60369.0,East
V13636,AutoMax,2018,57845.0,North
V13637,AutoMax,2016,86039.0,SOUTH
V13638,SpeedX,2021,101335.0,south zone
V13639,UrbanGo,2018,70185.0,South
V13640,AutoMax,2015,65002.0,North
V13641,EcoDrive,2022,24543.0,West
V13642,SpeedX,2022,81717.0,South
V13643,AutoMax,2020,24731.0,East
V13644,SpeedX,2015,30653.0,South
V13645,AutoMax,2021,108258.0,West
V13646,SpeedX,2020,89765.0,East
V13647,TurboPro,2023,107942.0,North
V13648,UrbanGo,2019,38947.0,SOUTH
V13649,TurboPro,2019,42984.0,SOUTH
V13650,UrbanGo,2015,28846.0,West
V13651,SpeedX,2015,21757.0,south zone
V13652,SpeedX,2019,25146.0,South
V13653,UrbanGo,2016,17716.0,East
V13654,SpeedX,2023,64084.0,West
V13655,SpeedX,2018,42604.0,North
V13656,AutoMax,2019,22630.0,West
V13657,AutoMax,2016,58452.0,West
V13658,AutoMax,2022,32377.0,SOUTH
V13659,TurboPro,2020,110546.0,south zone
V13660,UrbanGo,2016,28033.0,East
V13661,EcoDrive,2015,17037.0,East
V13662,UrbanGo,2019,11120.0,East
V13663,TurboPro,2022,71540.0,south zone
V13664,TurboPro,2016,81358.0,south zone
V13665,SpeedX,2018,27144.0,south zone
V13666,EcoDrive,2015,65839.0,South
V13667,EcoDrive,2015,40407.0,South
V13668,AutoMax,2015,22523.0,East
V13669,AutoMax,2018,26147.0,West
V13670,TurboPro,2018,72533.0,North
V13671,UrbanGo,2017,84859.0,South
V13672,AutoMax,2021,80736.0,West
V13673,TurboPro,2022,53841.0,West
V13674,TurboPr,2020,107800.0,East
V13675,SpeedX,2023,100239.0,East
V13676,EcoDrivX,2018,61484.0,south zone
V13677,TurboPro,2020,110760.0,South
V13678,TurboPro,2022,106360.0,North
V13679,AutoMax,2021,6482.0,East
V13680,UrbanGo,2016,,East
V13681,EcoDrive,2021,90601.0,SOUTH
V13682,AutoMax,2018,85090.0,South
V13683,SpeedX,2017,98794.0,south zone
V13684,SpeedX,2021,97119.0,West
V13685,TurboPro,2018,82016.0,SOUTH
V13686,TurboPro,2015,9616.0,North
V13687,SpeedX,2015,74503.0,South
V13688,UrbanGo,2023,12802.0,SOUTH
V13689,UrbanGo,2020,50637.0,North
V13690,SpeedX,2015,44061.0,South
V13691,SpeedX,2022,98892.0,East
V13692,UrbanG,2016,116976.0,North
V13693,EcoDrive,2018,11367.0,south zone
V13694,TurboPro,2017,115270.0,West
V13695,SpeedX,2015,22698.0,south zone
V13696,AutoMax,2018,7267.0,south zone
V13697,EcoDrive,2018,7136.0,East
V13698,EcoDrive,2020,53208.0,West
V13699,AutoMax,2019,108475.0,SOUTH
V13700,TurboPro,2020,41644.0,West
V13701,EcoDrive,2023,46510.0,North
V13702,UrbanGo,2017,87900.0,SOUTH
V13703,EcoDrive,2019,26718.0,East
V13704,EcoDrive,2021,61011.0,West
V13705,EcoDrive,2017,91459.0,West
V13706,UrbanGo,2023,9670.0,south zone
V13707,EcoDrive,2018,66206.0,North
V13708,UrbanGo,2022,36726.0,North
V13709,SpeedX,2021,93174.0,SOUTH
V13710,TurboPro,2018,,SOUTH
V13711,TurboPro,2021,111210.0,south zone
V13712,EcoDrive,2016,107802.0,South
V13713,SpeedX,2015,109022.0,SOUTH
V13714,EcoDrive,2016,34625.0,south zone
V13715,SpeedX,2022,58053.0,West
V13716,UrbanGo,2021,83271.0,North
V13717,AutoMax,2020,6367.0,SOUTH
V13718,SpeedX,2018,37529.0,SOUTH
V13719,AutoMax,2016,101697.0,East
V13720,TurboPro,2022,47092.0,North
V13721,UrbanGo,2018,94726.0,West
V13722,SpeedX,2021,,SOUTH
V13723,TurboPro,2019,8078.0,North
V13724,UrbanGo,2018,55171.0,south zone
V13725,SpeedX,2020,,North
V13726,EcoDrive,2018,68542.0,South
V13727,AutoMax,2020,,East
V13728,UrbanGo,2016,25901.0,SOUTH
V13729,UrbanGo,2015,10517.0,North
V13730,EcoDrive,2017,82676.0,south zone
V13731,EcoDrive,2023,75314.0,North
V13732,UrbanGo,2018,6868.0,North
V13733,SpeedX,2023,109932.0,East
V13734,UrbanGo,2018,68978.0,West
V13735,AutoMax,2023,59106.0,West
V13736,AutoMax,2023,10545.0,North
V13737,EcoDrive,2019,70682.0,East
V13738,EcoDrive,2022,94698.0,SOUTH
V13739,SpeedX,2015,67463.0,East
V13740,SpeedX,2020,,East
V13741,UrbanGo,2022,9639.0,East
V13742,EcoDrive,2017,9620.0,West
V13743,SpeedX,2015,13326.0,south zone
V13744,TurboPro,2020,114075.0,West
V13745,UrbanGo,2021,26747.0,SOUTH
V13746,AutoMax,2017,62969.0,East
V13747,EcoDrive,2015,,West
V13748,UrbanGo,2023,51351.0,South
V13749,UrbanGo,2021,114590.0,East
V13750,EcoDrive,2020,65815.0,East
V13751,SpeedX,2022,19932.0,West
V13752,TurboPro,2016,84714.0,West
V13753,TurboPro,2023,61080.0,East
V13754,TurboPro,2023,,SOUTH
V13755,SpeedX,2023,,SOUTH
V13756,EcoDrive,2015,,South
V13757,EcoDrive,2022,,East
V13758,UrbanGo,2018,96539.0,North
V13759,UrbanGo,2016,46940.0,North
V13760,TurboPro,2022,48714.0,South
V13761,EcoDrive,2018,114743.0,south zone
V13762,SpeedX,2016,16942.0,West
V13763,AutoMax,2017,35241.0,SOUTH
V13764,TurboPro,2021,9395.0,south zone
V13765,UrbanGo,2018,43185.0,West
V13766,SpeedX,2016,36116.0,West
V13767,UrbanGo,2017,60647.0,East
V13768,AutoMax,2019,70095.0,SOUTH
V13769,UrbanGo,2016,109907.0,North
V13770,EcoDrive,2016,109850.0,SOUTH
V13771,EcoDrive,2017,40075.0,North
V13772,SpeedX,2015,31101.0,West
V13773,AutoMax,2023,108328.0,East
V13774,UrbanGo,2017,44593.0,East
V13775,UrbanGo,2018,38927.0,West
V13776,SpeedX,2022,85280.0,south zone
V13777,SpeedX,2020,29285.0,North
V13778,SpeedX,2021,14874.0,North
V13779,TurboPro,2019,51310.0,North
V13780,TurboPro,2016,82009.0,North
V13781,SpeedX,2022,7214.0,North
V13782,UrbanGo,2020,32536.0,North
V13783,AutoMax,2022,39810.0,South
V13784,AutoMax,2016,66373.0,South
V13785,TurboPro,2015,53420.0,East
V13786,AutoMax,2017,75813.0,West
V13787,SpeedX,2022,,East
V13788,UrbanGo,2018,76658.0,East
V13789,EcoDrive,2019,19047.0,SOUTH
V13790,TurboPro,2017,110736.0,West
V13791,EcoDrive,2020,26832.0,North
V13792,AutoMax,2019,11584.0,West
V13793,AutoMax,2019,45204.0,West
V13794,SpeedX,2017,60985.0,south zone
V13795,TurboPro,2020,86383.0,South
V13796,AutoMax,2022,59953.0,East
V13797,TurboPro,2023,56678.0,South
V13798,EcoDrive,2016,92042.0,South
V13799,TurboPro,2020,46156.0,East
V13800,UrbanGo,2018,24217.0,North
V13801,AutoMax,2015,42361.0,South
V13802,EcoDrive,2023,76455.0,North
V13803,EcoDrive,2016,60354.0,south zone
V13804,AutoMax,2017,,East
V13805,SpeedX,2016,16219.0,East
V13806,SpeedX,2018,74232.0,SOUTH
V13807,EcoDrive,2023,92307.0,East
V13808,AutoMax,2016,105694.0,SOUTH
V13809,SpeedX,2023,84564.0,North
V13810,SpeedX,2022,72475.0,West
V13811,UrbanGo,2018,106596.0,West
V13812,AutoMax,2019,51959.0,East
V13813,TurboPro,2023,17888.0,South
V13814,SpeedX,2016,81679.0,East
V13815,AutoMax,2020,102605.0,south zone
V13816,UrbanGo,2018,107484.0,West
V13817,TurboPro,2019,12929.0,West
V13818,SpeedX,2018,62705.0,south zone
V13819,UrbanGo,2021,36096.0,East
V13820,TurboPro,2017,86178.0,SOUTH
V13821,TurboPro,2017,62754.0,SOUTH
V13822,EcoDrive,2019,116474.0,East
V13823,EcoDrive,2021,109047.0,North
V13824,SpeedX,2023,23717.0,East
V13825,TurboPro,2019,108809.0,East
V13826,AutoMax,2019,49512.0,North
V13827,SpeedX,2017,114631.0,SOUTH
V13828,EcoDrive,2018,,North
V13829,TurboPro,2021,69926.0,South
V13830,EcoDrive,2016,33153.0,SOUTH
V13831,TurboPro,2017,76869.0,West
V13832,SpeedX,2019,87576.0,South
V13833,UrbanGo,2021,8648.0,SOUTH
V13834,TurboPro,2023,43346.0,North
V13835,EcoDrive,2016,116834.0,East
V13836,EcoDrive,2019,30825.0,East
V13837,EcoDrive,2018,113212.0,SOUTH
V13838,EcoDrive,2018,18388.0,South
V13839,SpeedX,2015,74403.0,south zone
V13840,AutoMax,2023,80968.0,West
V13841,UrbanGo,2021,107215.0,SOUTH
V13842,TurboPro,2023,55963.0,south zone
V13843,SpeedX,2018,25112.0,south zone
V13844,SpeedX,2018,34623.0,West
V13845,UrbanGo,2016,105587.0,south zone
V13846,SpeedX,2015,21322.0,SOUTH
V13847,UrbanGo,2019,69770.0,South
V13848,EcoDrive,2019,30085.0,East
V13849,TurboPro,2022,52602.0,East
V13850,SpeedX,2018,75482.0,West
V13851,TurboPro,2022,13301.0,North
V13852,TurboPro,2020,102314.0,south zone
V13853,SpeedX,2022,31672.0,South
V13854,UrbanGo,2017,28700.0,North
V13855,EcoDrive,2022,61361.0,South
V13856,AutoMax,2020,64720.0,SOUTH
V13857,EcoDrive,2017,,West
V13858,UrbanGo,2017,,East
V13859,AutoMax,2018,48729.0,south zone
V13860,EcoDrive,2021,49689.0,SOUTH
V13861,AutoMax,2016,38293.0,South
V13862,TurboPro,2015,61552.0,South
V13863,SpeedX,2015,54739.0,south zone
V13864,UrbanGo,2022,88501.0,South
V13865,UrbanGo,2023,40600.0,North
V13866,UrbanGo,2022,33022.0,West
V13867,EcoDrive,2017,91416.0,SOUTH
V13868,AutoMax,2019,79025.0,south zone
V13869,TurboPro,2022,,south zone
V13870,EcoDrive,2016,83422.0,East
V13871,AutoMax,2023,45739.0,East
V13872,AutoMax,2020,114285.0,south zone
V13873,SpeedX,2022,91018.0,SOUTH
V13874,AutoMax,2021,88137.0,South
V13875,UrbanGo,2016,114405.0,North
V13876,TurboPro,2016,51935.0,West
V13877,AutoMax,2021,99107.0,south zone
V13878,SpeedX,2022,25557.0,South
V13879,EcoDrive,2020,57976.0,West
V13880,UrbanGo,2016,,West
V13881,SpeedX,2021,106323.0,West
V13882,TurboPro,2018,36486.0,East
V13883,EcoDrive,2018,23675.0,SOUTH
V13884,EcoDrive,2015,107625.0,south zone
V13885,SpeedX,2016,93989.0,West
V13886,TurboPro,2015,110557.0,North
V13887,UrbanGo,2016,69780.0,South
V13888,EcoDrive,2017,49248.0,East
V13889,EcoDrive,2017,26198.0,North
V13890,UrbanGo,2021,53460.0,south zone
V13891,SpeedX,2018,74355.0,West
V13892,UrbanGo,2015,14353.0,South
V13893,EcoDrive,2016,55301.0,West
V13894,TurboPro,2018,65459.0,South
V13895,AutoMax,2023,58725.0,SOUTH
V13896,TurboPro,2016,38267.0,East
V13897,AutoMax,2021,117239.0,West
V13898,TurboPro,2017,114069.0,SOUTH
V13899,EcoDrive,2021,113352.0,South
V13900,AutoMax,2019,97740.0,North
V13901,AutoMax,2018,25181.0,SOUTH
V13902,UrbanGo,2020,15532.0,South
V13903,SpeedX,2023,81318.0,North
V13904,EcoDrive,2018,39606.0,south zone
V13905,EcoDrive,2021,105703.0,West
V13906,SpeedX,2018,37434.0,SOUTH
V13907,EcoDrive,2020,85178.0,North
V13908,TurboPro,2015,38054.0,North
V13909,SpeedX,2021,29219.0,East
V13910,TurboPro,2021,64389.0,SOUTH
V13911,UrbanGo,2020,94882.0,North
V13912,TurboPro,2016,55272.0,south zone
V13913,SpeedX,2016,96109.0,SOUTH
V13914,UrbanGo,2018,46214.0,SOUTH
V13915,TurboPro,2023,13441.0,SOUTH
