service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S25844,V17475,2023-11-12,Transmission,6739,Leakage
S25845,V14499,2022-02-16,Engine,8437,Wear & Tear
S25846,V19102,2023-10-27,Suspension,4364,Overheating
S25847,V18523,2023-06-19,AC,11851,Overheating
S25848,V11775,2023-05-11,Brake Pad,8493,Malfunction
S25849,V10499,2022-01-22,Brake Pad,7862,Leakage
S25850,V12139,2022-09-16,AC,14238,Leakage
S25851,V17519,2022-05-04,Engine,10105,Discharge
S25852,V10260,2023-02-03,Brake Pad,11370,Malfunction
S25853,V13726,2024-07-17,Brake Pad,7918,Malfunction
S25854,V18304,2023-04-16,Battery,14772,Malfunction
S25855,V14189,2022-01-02,AC,12558,Malfunction
S25856,V16438,2022-10-12,AC,8667,Leakage
S25857,V14852,2022-05-25,Suspension,14679,Malfunction
S25858,V16168,2024-03-12,Brake Pad,8318,Discharge
S25859,V17086,2022-08-07,Battery,10422,Discharge
S25860,V16235,2022-06-26,Brake Pad,13423,Malfunction
S25861,V17560,2023-03-04,AC,14574,Overheating
S25862,V10213,2024-06-11,Battery,4524,Overheating
S25863,V11563,2024-07-16,AC,9192,Wear & Tear
S25864,V13500,2023-09-06,Engine,13913,Wear & Tear
S25865,V19493,2023-05-18,Suspension,1470,Leakage
S25866,V15987,2023-12-19,Suspension,8639,Wear & Tear
S25867,V14600,2024-01-10,Engine,9551,Malfunction
S25868,V14017,2024-06-18,AC,12317,Malfunction
S25869,V16887,2023-03-29,AC,9436,Wear & Tear
S25870,V13299,2023-05-07,Brake Pad,11314,Leakage
S25871,V15726,2023-12-11,Engine,13651,Discharge
S25872,V17818,2022-02-26,Transmission,12819,Malfunction
S25873,V17611,2023-11-07,Suspension,14560,Wear & Tear
S25874,V11640,2022-01-05,Suspension,12091,Wear & Tear
S25875,V17750,2024-01-03,Battery,13979,Wear & Tear
S25876,V10258,2023-01-07,AC,13732,Overheating
S25877,V13119,2023-10-24,AC,-2721,Discharge
S25878,V19903,2022-05-17,Engine,9586,Overheating
S25879,V10559,2023-10-17,Suspension,-444,Malfunction
S25880,V10603,2023-11-26,Transmission,13777,Leakage
S25881,V15657,2022-12-08,Brake Pad,12134,Discharge
S25882,V19981,2024-01-18,Brake Pad,9669,Overheating
S25883,V16330,2023-11-01,Battery,3823,Malfunction
S25884,V19940,2022-11-28,Transmission,10227,Leakage
S25885,V15271,2024-05-25,Transmission,8431,Wear & Tear
S25886,V14732,2023-04-27,AC,6913,Leakage
S25887,V14484,2023-02-06,Engine,6105,Discharge
S25888,V17779,2024-08-09,Transmission,8636,Overheating
S25889,V15271,2023-01-02,Engine,13727,Malfunction
S25890,V12540,2024-05-13,AC,14706,Discharge
S25891,V11108,2022-01-21,Brake Pad,13599,Malfunction
S25892,V12523,2023-05-24,AC,1884,Overheating
S25893,V11959,2024-03-21,AC,9562,Wear & Tear
S25894,V12363,2023-08-10,Battery,13963,Wear & Tear
S25895,V15480,2022-07-09,Engine,10826,Discharge
S25896,V10279,2023-01-11,Transmission,3867,Leakage
S25897,V19818,2022-06-30,Suspension,14156,Discharge
S25898,V19524,2022-04-02,,1514,Leakage
S25899,V14861,2023-10-03,Suspension,9205,Discharge
S25900,V14912,2023-01-20,AC,14939,Wear & Tear
S25901,V16342,2023-01-10,Engine,6721,Malfunction
S25902,V13173,2024-07-11,Brake Pad,3508,Wear & Tear
S25903,V18796,2024-06-16,AC,11328,Discharge
S25904,V15073,2024-07-15,Transmission,2555,Leakage
S25905,V18483,2023-07-04,Transmission,7266,Discharge
S25906,V16442,2023-04-21,Engine,9526,Malfunction
S25907,V19107,2022-06-05,Transmission,8736,Discharge
S25908,V14462,2023-08-16,Battery,1038,Discharge
S25909,V18231,2022-04-29,Battery,14218,Wear & Tear
S25910,V13681,2023-06-05,Suspension,14537,Overheating
S25911,V13773,2024-03-12,Battery,13710,Overheating
S25912,V12249,2024-02-26,AC,10431,Discharge
S25913,V12422,2022-07-26,Suspension,4667,Discharge
S25914,V17160,2024-07-17,Battery,9466,Leakage
S25915,V14573,2022-02-27,Brake Pad,3590,Leakage
S25916,V17166,2022-07-06,Transmission,1966,Overheating
S25917,V12414,2024-04-20,Battery,5413,Wear & Tear
S25918,V15312,2023-01-10,Engine,8647,Malfunction
S25919,V18092,2024-06-22,Brake Pad,14056,Overheating
S25920,V11918,2022-05-11,Engine,9101,Wear & Tear
S25921,V15352,2024-06-27,Engine,2996,Discharge
S25922,V15805,2024-08-09,Transmission,1520,Leakage
S25923,V18205,2022-12-18,Transmission,1063,Leakage
S25924,V19362,2022-07-22,Engine,13032,Malfunction
S25925,V12899,2023-07-22,Battery,12963,Overheating
S25926,V15764,2023-06-16,Transmission,3370,Wear & Tear
S25927,V12741,2022-10-07,AC,2533,Malfunction
S25928,V19457,2022-06-18,Engine,11863,Overheating
S25929,V12731,2022-02-06,Engine,10728,Malfunction
S25930,V12864,2023-04-06,Suspension,10514,Discharge
S25931,V12612,2024-05-30,Suspension,10771,Wear & Tear
S25932,V19290,2024-02-18,Engine,2338,Overheating
S25933,V14117,2024-05-26,AC,2244,Leakage
S25934,V18967,2024-08-15,Engine,13743,Wear & Tear
S25935,V11750,2023-08-11,Engine,14650,Wear & Tear
S25936,V13713,2022-01-09,AC,5934,Leakage
S25937,V17473,2023-12-13,AC,10849,Wear & Tear
S25938,V13013,2024-04-19,Brake Pad,9326,Malfunction
S25939,V18476,2024-03-03,Transmission,6675,Malfunction
S25940,V13351,2023-07-10,Transmission,13010,Wear & Tear
S25941,V16420,2022-09-07,Transmission,8457,Leakage
S25942,V10571,2022-10-04,Brake Pad,4665,Discharge
S25943,V18186,2022-08-02,AC,2195,Malfunction
S25944,V19272,2022-02-23,Transmission,10822,Leakage
S25945,V19897,2023-04-15,AC,10060,Leakage
S25946,V16876,2024-08-01,,10808,Malfunction
S25947,V15576,2023-10-10,Brake Pad,7189,Leakage
S25948,V10573,2023-05-15,Brake Pad,3130,Malfunction
S25949,V19311,2024-08-26,Brake Pad,2626,Discharge
S25950,V12320,2023-04-27,Battery,6836,Discharge
S25951,V17021,2024-09-19,AC,11975,Leakage
S25952,V11524,2023-12-16,AC,7826,Leakage
S25953,V18135,2024-05-31,Suspension,6832,Malfunction
S25954,V18067,2024-01-31,AC,1575,Leakage
S25955,V18016,2023-09-10,AC,13496,Wear & Tear
S25956,V12731,2023-09-15,Suspension,12821,Malfunction
S25957,V18026,2022-11-27,Brake Pad,8314,Leakage
S25958,V17603,2023-11-16,Engine,12521,Wear & Tear
S25959,V10865,2023-02-11,AC,5466,Wear & Tear
S25960,V11621,2022-11-04,Suspension,11418,Discharge
S25961,V13392,2023-08-13,AC,9229,Malfunction
S25962,V14505,2024-08-20,AC,9590,Discharge
S25963,V17864,2022-12-23,Brake Pad,4204,Overheating
S25964,V14004,2024-06-18,Transmission,12787,Discharge
S25965,V11883,2024-01-23,Engine,14764,Overheating
S25966,V10254,2023-02-27,Transmission,3927,Overheating
S25967,V13694,2023-06-10,Transmission,7734,Overheating
S25968,V17007,2023-07-31,Transmission,13690,Overheating
S25969,V10842,2022-05-22,Suspension,4922,Wear & Tear
S25970,V11729,2023-09-07,Battery,5077,Wear & Tear
S25971,V13473,2022-05-14,Transmission,8899,Wear & Tear
S25972,V16693,2024-05-19,AC,1357,Wear & Tear
S25973,V17504,2022-07-05,AC,14536,Discharge
S25974,V15957,2024-08-06,AC,4566,Leakage
S25975,V11516,2023-01-01,Suspension,2598,Leakage
S25976,V12742,2023-09-29,Transmission,6752,Malfunction
S25977,V17294,2022-08-21,Engine,13444,Overheating
S25978,V12683,2022-06-03,Engine,4133,Discharge
S25979,V19886,2023-03-29,Engine,13715,Discharge
S25980,V11552,2022-06-30,Brake Pad,4463,Wear & Tear
S25981,V18303,2023-09-06,Suspension,10612,Leakage
S25982,V18870,2024-04-03,AC,9529,Leakage
S25983,V10149,2022-01-29,Transmission,3002,Leakage
S25984,V18830,2022-09-30,Suspension,14893,Wear & Tear
S25985,V16822,2023-02-08,Suspension,3707,Discharge
S25986,V12742,2024-07-20,Battery,6877,Leakage
S25987,V19149,2022-10-08,AC,5213,Wear & Tear
S25988,V16575,2022-12-19,Transmission,1772,Overheating
S25989,V12176,2024-06-23,Engine,8321,Wear & Tear
S25990,V12162,2022-09-08,Suspension,14988,Wear & Tear
S25991,V14260,2022-01-15,Suspension,8105,Overheating
S25992,V19805,2023-06-17,AC,10273,Leakage
S25993,V11501,2023-04-21,Battery,7087,Wear & Tear
S25994,V18004,2023-04-03,Engine,2143,Wear & Tear
S25995,V13772,2022-08-27,Transmission,11965,Overheating
S25996,V13319,2022-09-12,Engine,13775,Malfunction
S25997,V16952,2024-05-05,Engine,9211,Wear & Tear
S25998,V13234,2022-01-05,Brake Pad,6374,Overheating
S25999,V14151,2022-06-01,Battery,14615,Malfunction
S26000,V11096,2023-12-19,Battery,13852,Overheating
S26001,V12623,2023-01-02,Battery,10578,Leakage
S26002,V16768,2023-12-14,Transmission,11504,Leakage
S26003,V17610,2024-07-02,Battery,13272,Malfunction
S26004,V11661,2022-10-04,Suspension,12843,Overheating
S26005,V15718,2022-06-30,Battery,13629,Malfunction
S26006,V12062,2022-02-19,Suspension,-4207,Malfunction
S26007,V11839,2022-02-18,Brake Pad,6869,Wear & Tear
S26008,V10738,2022-06-27,Transmission,6267,Discharge
S26009,V11755,2023-07-25,Engine,4263,Leakage
S26010,V16368,2023-01-09,Engine,14383,Overheating
S26011,V19067,2022-05-26,Brake Pad,1237,Leakage
S26012,V16760,2022-05-17,Brake Pad,4529,Malfunction
S26013,V18857,2023-02-15,Suspension,1627,Leakage
S26014,V10456,2023-11-29,Brake Pad,10148,Wear & Tear
S26015,V15446,2023-12-11,AC,-3165,Overheating
S26016,V19076,2024-05-28,Battery,11994,Overheating
S26017,V15084,2024-05-31,Engine,2953,Malfunction
S26018,V18380,2022-06-22,Battery,12127,Wear & Tear
S26019,V17221,2023-08-04,Suspension,5879,Discharge
S26020,V10820,2022-07-23,Brake Pad,13520,Leakage
S26021,V17979,2023-12-27,Brake Pad,12093,Discharge
S26022,V12491,2023-01-17,Battery,11700,Malfunction
S26023,V13309,2023-11-17,Engine,13092,Leakage
S26024,V18245,2022-03-07,Engine,10794,Discharge
S26025,V15720,2022-04-07,Engine,13463,Leakage
S26026,V14804,2023-04-15,Engine,13058,Leakage
S26027,V12022,2023-08-06,Engine,10752,Malfunction
S26028,V17985,2023-09-27,Suspension,14056,Wear & Tear
S26029,V12638,2022-03-02,Battery,5713,Malfunction
S26030,V11517,2022-11-18,Suspension,12022,Leakage
S26031,V12595,2023-11-25,AC,4874,Overheating
S26032,V17827,2023-03-05,Battery,12662,Discharge
S26033,V12147,2022-08-10,Brake Pad,1967,Leakage
S26034,V17509,2022-12-19,Engine,3288,Discharge
S26035,V17248,2024-09-02,Brake Pad,9315,Malfunction
S26036,V16964,2022-04-15,Brake Pad,7529,Leakage
S26037,V11099,2022-11-16,Suspension,12830,Wear & Tear
S26038,V11458,2024-07-06,Transmission,14858,Leakage
S26039,V14987,2022-12-06,AC,4045,Malfunction
S26040,V19582,2024-01-11,AC,4231,Leakage
S26041,V11125,2023-10-05,AC,10168,Leakage
S26042,V15183,2022-06-02,Engine,14831,Wear & Tear
S26043,V17561,2022-04-28,Brake Pad,3604,Overheating
S26044,V19906,2022-04-26,Engine,12928,Overheating
S26045,V17116,2022-12-29,Brake Pad,12310,Overheating
S26046,V16879,2024-01-22,Transmission,7523,Discharge
S26047,V18840,2022-05-16,Battery,5619,Overheating
S26048,V15043,2022-03-25,Transmission,13282,Wear & Tear
S26049,V16862,2024-06-18,Suspension,9192,Overheating
S26050,V12634,2024-02-18,Brake Pad,11758,Malfunction
S26051,V17206,2024-09-08,Transmission,2580,Malfunction
S26052,V19590,2024-02-15,AC,12545,Wear & Tear
S26053,V16319,2022-05-01,Engine,8108,Wear & Tear
S26054,V13703,2024-04-04,Suspension,1589,Malfunction
S26055,V13676,2022-11-25,AC,1612,Malfunction
S26056,V13423,2024-01-07,Suspension,2189,Discharge
S26057,V16407,2023-05-04,Suspension,13025,Overheating
S26058,V16697,2023-01-21,Engine,13758,Overheating
S26059,V15934,2024-03-11,Suspension,3866,Overheating
S26060,V14515,2022-05-13,Battery,13757,Leakage
S26061,V12728,2023-05-06,Battery,14907,Overheating
S26062,V13966,2022-02-25,Transmission,2745,Discharge
S26063,V13037,2024-03-28,AC,6137,Leakage
S26064,V13976,2023-05-09,Battery,5933,Leakage
S26065,V17904,2023-04-26,Battery,11895,Malfunction
S26066,V15489,2022-04-03,Brake Pad,13224,Malfunction
S26067,V10840,2024-01-07,Brake Pad,14009,Overheating
S26068,V14953,2022-06-17,Brake Pad,2727,Malfunction
S26069,V18367,2022-01-27,AC,7217,Malfunction
S26070,V11074,2022-06-15,Suspension,8915,Discharge
S26071,V17820,2024-01-27,Transmission,4313,Overheating
S26072,V19288,2024-01-03,Brake Pad,14642,Leakage
S26073,V14100,2024-09-21,AC,9063,Leakage
S26074,V13850,2023-09-16,AC,8017,Leakage
S26075,V12151,2023-02-03,Engine,11716,Malfunction
S26076,V11923,2023-10-02,Transmission,9162,Leakage
S26077,V18801,2024-06-03,Battery,12360,Malfunction
S26078,V11606,2024-07-19,Brake Pad,5992,Wear & Tear
S26079,V14729,2022-05-11,Transmission,6376,Malfunction
S26080,V11779,2024-01-24,Suspension,10902,Wear & Tear
S26081,V19927,2022-06-14,Brake Pad,7208,Wear & Tear
S26082,V17299,2023-06-07,Brake Pad,1484,Discharge
S26083,V17983,2023-01-01,Battery,13758,Malfunction
S26084,V13722,2024-08-25,Battery,5088,Wear & Tear
S26085,V11536,2023-09-04,Transmission,10716,Overheating
S26086,V16876,2024-08-22,AC,1855,Wear & Tear
S26087,V15500,2023-02-03,Engine,14126,Wear & Tear
S26088,V14138,2023-06-04,Engine,9964,Leakage
S26089,V13342,2022-06-23,Engine,9510,Wear & Tear
S26090,V19495,2024-09-15,Transmission,3102,Overheating
S26091,V18280,2023-11-06,Suspension,11249,Malfunction
S26092,V15965,2022-11-20,Brake Pad,1650,Wear & Tear
S26093,V11762,2023-12-09,Brake Pad,6908,Malfunction
S26094,V11841,2022-06-18,Brake Pad,13758,Leakage
S26095,V15240,2024-09-05,,14413,Discharge
S26096,V17057,2023-10-20,Brake Pad,13137,Leakage
S26097,V11931,2024-07-20,Engine,1687,Wear & Tear
S26098,V16526,2022-02-02,AC,13483,Malfunction
S26099,V18984,2024-06-25,Battery,4380,Wear & Tear
S26100,V17753,2022-09-20,Engine,5586,Leakage
S26101,V19270,2024-01-29,Suspension,2191,Leakage
S26102,V17984,2022-11-23,Engine,9705,Wear & Tear
S26103,V19635,2022-10-21,Engine,3191,Overheating
S26104,V17039,2023-03-06,Transmission,12670,Malfunction
S26105,V17442,2023-05-08,Transmission,3569,Overheating
S26106,V15325,2023-08-12,Transmission,10910,Leakage
S26107,V11765,2022-12-19,Transmission,13775,Leakage
S26108,V15705,2023-09-11,Brake Pad,2074,Wear & Tear
S26109,V14706,2024-06-30,Battery,13987,Malfunction
S26110,V11079,2022-12-22,Battery,5277,Discharge
S26111,V16511,2022-11-27,AC,3868,Overheating
S26112,V19866,2022-12-06,AC,9212,Discharge
S26113,V14606,2022-12-02,Brake Pad,12032,Discharge
S26114,V11582,2022-05-07,Suspension,2401,Leakage
S26115,V13704,2023-09-12,Suspension,5887,Malfunction
S26116,V19712,2024-05-31,Engine,13702,Discharge
S26117,V14820,2022-01-04,AC,11392,Wear & Tear
S26118,V13815,2023-10-01,Battery,12269,Malfunction
S26119,V13605,2023-12-06,Brake Pad,6507,Discharge
S26120,V15907,2024-01-08,Engine,12503,Malfunction
S26121,V16800,2022-11-01,Battery,5758,Leakage
S26122,V17041,2024-07-21,Battery,11254,Overheating
S26123,V14659,2023-03-18,Brake Pad,2681,Wear & Tear
S26124,V18518,2022-05-14,Brake Pad,5494,Discharge
S26125,V19923,2022-02-14,Battery,7630,Leakage
S26126,V10576,2022-08-20,Battery,11767,Malfunction
S26127,V11949,2022-10-29,Transmission,1381,Leakage
S26128,V16003,2023-06-18,AC,11062,Malfunction
S26129,V16678,2022-08-24,Brake Pad,10591,Malfunction
S26130,V10610,2024-02-03,Battery,2647,Wear & Tear
S26131,V12507,2023-09-04,Transmission,7809,Malfunction
S26132,V14968,2023-06-26,Suspension,10481,Overheating
S26133,V17927,2022-04-05,Brake Pad,9647,Malfunction
S26134,V14554,2022-10-23,AC,14333,Discharge
S26135,V17961,2022-04-04,Battery,7093,Leakage
S26136,V12586,2023-03-16,Suspension,5968,Wear & Tear
S26137,V12043,2024-07-12,AC,14741,Wear & Tear
S26138,V19052,2024-09-13,Engine,11098,Malfunction
S26139,V18960,2023-05-31,AC,12378,Leakage
S26140,V14544,2023-02-04,Battery,6873,Wear & Tear
S26141,V16100,2022-01-16,Brake Pad,8157,Malfunction
S26142,V14114,2022-08-20,Brake Pad,8066,Leakage
S26143,V18104,2023-02-25,AC,1144,Discharge
S26144,V14284,2024-04-20,Suspension,3062,Overheating
S26145,V12479,2022-04-06,AC,13440,Overheating
S26146,V14640,2022-01-15,Suspension,13640,Discharge
S26147,V10840,2023-09-23,AC,6559,Leakage
S26148,V13077,2023-10-17,Brake Pad,5958,Wear & Tear
S26149,V13758,2024-06-28,Battery,9198,Overheating
S26150,V13611,2024-01-25,Engine,8813,Wear & Tear
S26151,V17590,2023-04-02,Battery,4701,Overheating
S26152,V13091,2024-08-07,Brake Pad,3439,Overheating
S26153,V10785,2022-08-02,Suspension,13557,Discharge
S26154,V12411,2023-03-04,Transmission,7176,Discharge
S26155,V18470,2022-01-21,Transmission,5025,Overheating
S26156,V12494,2023-12-23,Brake Pad,2378,Overheating
S26157,V13084,2024-03-06,AC,11283,Leakage
S26158,V12514,2024-06-05,Battery,14615,Overheating
S26159,V11842,2024-06-16,Engine,12323,Overheating
S26160,V14415,2022-10-01,Suspension,9997,Overheating
S26161,V10195,2022-12-07,AC,11068,Wear & Tear
S26162,V16383,2022-01-02,Battery,7463,Malfunction
S26163,V16852,2022-05-17,Brake Pad,13672,Discharge
S26164,V19896,2022-01-01,Brake Pad,11128,Wear & Tear
S26165,V12853,2022-07-24,Brake Pad,5213,Wear & Tear
S26166,V13343,2024-01-28,AC,9338,Discharge
S26167,V13545,2023-12-14,Suspension,14452,Wear & Tear
S26168,V18958,2022-11-26,Suspension,2676,Malfunction
S26169,V10257,2024-06-22,,11752,Discharge
S26170,V15906,2024-08-29,Battery,6950,Malfunction
S26171,V11670,2024-01-03,AC,14254,Discharge
S26172,V16739,2023-03-30,Brake Pad,11208,Overheating
S26173,V17734,2023-09-10,Engine,12351,Overheating
S26174,V10793,2022-01-02,AC,4867,Leakage
S26175,V11466,2023-09-17,Engine,4059,Discharge
S26176,V13406,2024-01-07,Transmission,8532,Wear & Tear
S26177,V16997,2022-09-19,Suspension,4614,Leakage
S26178,V12585,2024-02-13,Brake Pad,13881,Wear & Tear
S26179,V15815,2023-10-28,Transmission,4721,Leakage
S26180,V15422,2023-07-14,Transmission,6157,Overheating
S26181,V16883,2024-05-13,Brake Pad,10905,Wear & Tear
S26182,V13954,2023-08-11,,-4958,Wear & Tear
S26183,V15487,2023-08-29,Brake Pad,3152,Leakage
S26184,V18917,2023-06-22,AC,3152,Leakage
S26185,V11277,2023-10-31,Battery,1905,Discharge
S26186,V12348,2022-03-08,AC,13805,Overheating
S26187,V18520,2022-01-07,Suspension,11828,Overheating
S26188,V16808,2023-06-23,AC,2379,Discharge
S26189,V11690,2023-06-08,AC,11215,Wear & Tear
S26190,V18711,2023-01-19,Transmission,12925,Overheating
S26191,V15910,2023-07-02,Engine,1613,Leakage
S26192,V10450,2022-01-21,Battery,3466,Discharge
S26193,V13638,2023-01-14,Suspension,10656,Discharge
S26194,V11417,2024-05-13,,7346,Discharge
S26195,V17138,2022-06-09,AC,1638,Wear & Tear
S26196,V15367,2024-08-24,Transmission,11167,Malfunction
S26197,V10612,2024-06-21,Engine,8904,Wear & Tear
S26198,V11456,2024-03-12,Brake Pad,2322,Leakage
S26199,V19653,2022-02-26,Battery,5263,Wear & Tear
S26200,V10909,2024-03-19,Transmission,8576,Discharge
S26201,V10582,2022-02-02,Brake Pad,13320,Discharge
S26202,V10010,2023-03-08,AC,11739,Discharge
S26203,V11542,2023-06-13,Transmission,5468,Wear & Tear
S26204,V15478,2023-11-25,Battery,1776,Leakage
S26205,V18464,2023-11-17,Brake Pad,1159,Overheating
S26206,V14045,2023-04-14,Brake Pad,6702,Malfunction
S26207,V18225,2024-03-16,Engine,10567,Leakage
S26208,V10807,2023-11-24,Brake Pad,8474,Wear & Tear
S26209,V15735,2024-05-25,Suspension,12137,Wear & Tear
S26210,V18343,2023-03-13,Suspension,14569,Overheating
S26211,V15932,2022-05-17,Suspension,6065,Leakage
S26212,V11958,2023-12-09,Brake Pad,9307,Malfunction
S26213,V14761,2023-06-05,AC,7608,Overheating
S26214,V18824,2023-10-27,Engine,11189,Malfunction
S26215,V19769,2022-05-19,AC,1741,Overheating
S26216,V17280,2023-07-28,Engine,6141,Discharge
S26217,V18536,2022-12-01,Brake Pad,2058,Leakage
S26218,V11608,2022-09-07,Battery,9253,Overheating
S26219,V12619,2023-06-10,Engine,2388,Wear & Tear
S26220,V16326,2023-08-31,Transmission,6919,Wear & Tear
S26221,V19221,2023-12-09,Suspension,5303,Malfunction
S26222,V19586,2023-10-21,Brake Pad,14241,Wear & Tear
S26223,V14924,2024-02-28,Transmission,7676,Malfunction
S26224,V13699,2024-02-01,Suspension,8288,Overheating
S26225,V13396,2024-01-25,Suspension,4645,Wear & Tear
S26226,V13348,2023-10-02,Transmission,2554,Malfunction
S26227,V10146,2024-03-20,Battery,3715,Overheating
S26228,V13763,2024-07-15,AC,13044,Overheating
S26229,V13458,2024-01-03,Transmission,11676,Discharge
S26230,V11273,2022-06-26,,6731,Overheating
S26231,V14728,2023-07-24,Transmission,12612,Malfunction
S26232,V17516,2023-03-28,AC,5077,Discharge
S26233,V17383,2022-11-15,Brake Pad,13165,Wear & Tear
S26234,V14521,2023-08-10,Suspension,8841,Overheating
S26235,V10347,2022-07-12,Brake Pad,12984,Overheating
S26236,V18235,2022-11-26,Transmission,3620,Leakage
S26237,V17493,2022-12-15,Transmission,1678,Malfunction
S26238,V11254,2022-11-04,Suspension,3183,Leakage
S26239,V13907,2024-01-20,Engine,2075,Wear & Tear
